 ,Area,IntDen,Median,RawIntDen
68,8,7227.000,857,7227.000
69,25,31155.000,1187,31155.000
70,17,24317.000,1560,24317.000
71,22,30816.000,1638,30816.000
72,26,35130.000,1313,35130.000
73,5,4314.000,882,4314.000
74,31,43926.000,1592,43926.000
75,24,32470.000,1530,32470.000
76,19,25999.000,1539,25999.000
77,20,26081.000,1538,26081.000
78,8,9253.000,1183,9253.000
79,28,37166.000,1386,37166.000
80,17,23199.000,1545,23199.000
81,32,47219.000,1658,47219.000
82,21,29538.000,1598,29538.000
83,12,17163.000,1595,17163.000
84,29,40833.000,1638,40833.000
85,19,27867.000,1638,27867.000
86,34,50614.000,1724,50614.000
87,39,43049.000,1051,43049.000
88,10,13051.000,1318,13051.000
89,21,31172.000,1724,31172.000
90,23,30792.000,1598,30792.000
91,21,28318.000,1370,28318.000
92,25,34896.000,1553,34896.000
93,33,46542.000,1680,46542.000
94,19,25038.000,1425,25038.000
95,23,32182.000,1426,32182.000
96,17,22797.000,1525,22797.000
97,25,34828.000,1638,34828.000
98,37,52925.000,1337,52925.000
99,25,35708.000,1513,35708.000
100,38,54459.000,1638,54459.000
101,22,29702.000,1576,29702.000
102,31,41843.000,1390,41843.000
103,14,13475.000,986,13475.000
104,45,61510.000,1598,61510.000
105,27,39118.000,1705,39118.000
106,17,24125.000,1507,24125.000
107,19,25253.000,1598,25253.000
108,29,36096.000,1252,36096.000
109,35,47722.000,1362,47722.000
110,30,39129.000,1229,39129.000
111,20,27192.000,1638,27192.000
112,22,30524.000,1598,30524.000
113,25,34818.000,1359,34818.000
114,2,1838.000,986,1838.000
115,11,15044.000,1388,15044.000
116,45,63463.000,1608,63463.000
117,14,20428.000,1680,20428.000
118,31,44780.000,1638,44780.000
119,18,24236.000,1638,24236.000
120,35,50651.000,1472,50651.000
121,25,27052.000,998,27052.000
122,23,31798.000,1305,31798.000
123,23,31839.000,1546,31839.000
124,21,29520.000,1474,29520.000
125,27,36959.000,1439,36959.000
126,27,37638.000,1388,37638.000
127,20,28278.000,1526,28278.000
128,17,23139.000,1598,23139.000
129,31,41791.000,1241,41791.000
130,16,22428.000,1638,22428.000
131,19,26768.000,1508,26768.000
132,28,39234.000,1559,39234.000
133,20,28704.000,1680,28704.000
134,2,1687.000,864,1687.000
135,42,58487.000,1426,58487.000
136,14,20607.000,1638,20607.000
137,18,25201.000,1598,25201.000
138,28,38808.000,1500,38808.000
139,30,43521.000,1680,43521.000
140,39,51932.000,1364,51932.000
141,7,7373.000,1008,7373.000
142,65,90778.000,1451,90778.000
143,8,9919.000,1266,9919.000
144,10,12773.000,1251,12773.000
145,4,4194.000,1093,4194.000
146,22,29343.000,1497,29343.000
147,25,34467.000,1510,34467.000
148,31,40687.000,1186,40687.000
149,28,39078.000,1638,39078.000
150,25,33630.000,1270,33630.000
151,5,5436.000,971,5436.000
152,10,11925.000,1160,11925.000
153,29,38172.000,1222,38172.000
154,29,39505.000,1372,39505.000
155,32,37912.000,1173,37912.000
156,28,39389.000,1487,39389.000
157,23,34566.000,1724,34566.000
158,2,1755.000,913,1755.000
159,46,62733.000,1368,62733.000
160,25,36619.000,1586,36619.000
161,15,18606.000,1207,18606.000
162,20,26828.000,1598,26828.000
163,3,2715.000,930,2715.000
164,22,31183.000,1566,31183.000
165,23,31686.000,1423,31686.000
166,22,30361.000,1560,30361.000
167,39,55035.000,1560,55035.000
168,19,26178.000,1595,26178.000
169,26,34461.000,1308,34461.000
170,16,22540.000,1560,22540.000
171,19,27363.000,1546,27363.000
172,21,28573.000,1331,28573.000
173,20,29221.000,1643,29221.000
174,22,30486.000,1598,30486.000
175,11,16850.000,1680,16850.000
176,13,14653.000,1044,14653.000
177,26,36019.000,1487,36019.000
178,37,49768.000,1560,49768.000
179,6,8344.000,1560,8344.000
180,3,2492.000,830,2492.000
181,27,37369.000,1605,37369.000
182,27,37508.000,1397,37508.000
183,31,42378.000,1510,42378.000
184,28,33820.000,1210,33820.000
185,38,54519.000,1639,54519.000
186,34,51798.000,1709,51798.000
187,26,37735.000,1598,37735.000
188,42,58260.000,1581,58260.000
189,14,20124.000,1571,20124.000
190,2,1810.000,941,1810.000
191,14,19771.000,1638,19771.000
192,3,2635.000,902,2635.000
193,24,32377.000,1491,32377.000
194,16,21189.000,1494,21189.000
195,26,34286.000,1226,34286.000
196,24,35999.000,1724,35999.000
197,26,36304.000,1638,36304.000
198,28,39748.000,1561,39748.000
199,17,22645.000,1510,22645.000
200,32,45458.000,1564,45458.000
201,26,34475.000,1427,34475.000
202,44,61537.000,1326,61537.000
203,10,13747.000,1598,13747.000
204,13,17545.000,1598,17545.000
205,11,12949.000,1095,12949.000
206,22,30436.000,1590,30436.000
207,28,39046.000,1495,39046.000
208,23,23872.000,1014,23872.000
209,27,39967.000,1581,39967.000
210,12,12038.000,989,12038.000
211,24,30889.000,1232,30889.000
212,23,31895.000,1652,31895.000
213,34,46876.000,1560,46876.000
214,25,35271.000,1401,35271.000
215,33,42851.000,1237,42851.000
216,19,23737.000,1201,23737.000
217,26,38393.000,1680,38393.000
218,2,1894.000,1057,1894.000
219,12,17222.000,1560,17222.000
220,10,12338.000,1430,12338.000
221,18,25402.000,1593,25402.000
222,24,33839.000,1632,33839.000
223,50,67090.000,1393,67090.000
224,30,42367.000,1508,42367.000
225,38,54878.000,1733,54878.000
226,18,26483.000,1724,26483.000
227,17,22402.000,1560,22402.000
228,5,4644.000,861,4644.000
229,14,18170.000,1380,18170.000
230,59,83074.000,1598,83074.000
231,36,51731.000,1680,51731.000
232,21,29553.000,1598,29553.000
233,27,36451.000,1522,36451.000
234,13,17150.000,1507,17150.000
235,6,7862.000,1539,7862.000
236,10,12551.000,1405,12551.000
237,27,36843.000,1376,36843.000
238,35,48781.000,1551,48781.000
239,21,28823.000,1560,28823.000
240,45,64009.000,1473,64009.000
241,21,27414.000,1524,27414.000
242,23,31500.000,1480,31500.000
243,18,24975.000,1638,24975.000
244,20,28393.000,1614,28393.000
245,7,7728.000,1150,7728.000
246,12,14284.000,1124,14284.000
247,10,11261.000,1112,11261.000
248,21,29297.000,1521,29297.000
249,18,24248.000,1560,24248.000
250,15,19711.000,1375,19711.000
251,2,2004.000,1024,2004.000
252,8,8809.000,1219,8809.000
253,20,25277.000,1315,25277.000
254,25,33836.000,1419,33836.000
255,25,29477.000,1152,29477.000
256,14,15231.000,1023,15231.000
257,28,40287.000,1678,40287.000
258,20,29117.000,1697,29117.000
259,32,47390.000,1724,47390.000
260,9,11951.000,1358,11951.000
261,15,20143.000,1406,20143.000
262,23,32138.000,1521,32138.000
263,8,10731.000,1546,10731.000
264,21,28016.000,1513,28016.000
265,25,33384.000,1417,33384.000
266,13,18208.000,1524,18208.000
267,17,23152.000,1447,23152.000
268,19,26498.000,1348,26498.000
269,27,38998.000,1508,38998.000
270,21,28231.000,1560,28231.000
271,16,21689.000,1560,21689.000
272,6,8226.000,1637,8226.000
273,21,29423.000,1680,29423.000
274,17,23065.000,1560,23065.000
275,20,27439.000,1598,27439.000
276,19,26343.000,1353,26343.000
277,3,2629.000,868,2629.000
278,31,44354.000,1638,44354.000
279,19,26251.000,1598,26251.000
280,17,23491.000,1568,23491.000
281,18,23336.000,1524,23336.000
282,18,24721.000,1560,24721.000
283,14,19007.000,1511,19007.000
284,35,51241.000,1483,51241.000
285,8,9956.000,1442,9956.000
286,20,27627.000,1680,27627.000
287,35,47993.000,1409,47993.000
288,44,60844.000,1598,60844.000
289,4,5253.000,1361,5253.000
290,30,39384.000,1308,39384.000
291,13,17213.000,1269,17213.000
292,15,21216.000,1560,21216.000
293,28,40500.000,1675,40500.000
294,13,17163.000,1336,17163.000
295,25,36101.000,1638,36101.000
296,5,5356.000,1021,5356.000
297,18,25362.000,1598,25362.000
298,13,17724.000,1560,17724.000
299,16,21275.000,1524,21275.000
300,15,19584.000,1524,19584.000
301,19,23790.000,1186,23790.000
302,6,6779.000,1103,6779.000
303,2,1699.000,878,1699.000
304,6,6113.000,1054,6113.000
305,15,20752.000,1410,20752.000
306,15,18903.000,1191,18903.000
307,59,75036.000,1241,75036.000
308,16,22461.000,1638,22461.000
309,23,30729.000,1267,30729.000
310,28,39776.000,1680,39776.000
311,16,22172.000,1638,22172.000
312,24,32009.000,1560,32009.000
313,39,52487.000,1255,52487.000
314,26,37623.000,1598,37623.000
315,22,28358.000,1477,28358.000
316,28,39026.000,1671,39026.000
317,17,22726.000,1524,22726.000
318,18,24122.000,1638,24122.000
319,30,40924.000,1394,40924.000
320,21,29397.000,1428,29397.000
321,26,37412.000,1629,37412.000
322,17,22979.000,1560,22979.000
323,30,40894.000,1596,40894.000
324,24,33037.000,1598,33037.000
325,17,22226.000,1524,22226.000
326,22,30885.000,1698,30885.000
327,21,29021.000,1509,29021.000
328,23,33976.000,1638,33976.000
329,16,20830.000,1588,20830.000
330,20,27373.000,1406,27373.000
331,28,39530.000,1528,39530.000
332,34,49614.000,1724,49614.000
333,13,17651.000,1438,17651.000
334,22,31018.000,1527,31018.000
335,21,29518.000,1469,29518.000
336,18,23635.000,1472,23635.000
337,12,12967.000,1108,12967.000
338,18,24483.000,1607,24483.000
339,28,40934.000,1408,40934.000
340,33,46912.000,1622,46912.000
341,14,20039.000,1638,20039.000
342,17,22910.000,1524,22910.000
343,13,17339.000,1524,17339.000
344,46,65930.000,1647,65930.000
345,16,20499.000,1201,20499.000
346,19,22569.000,1145,22569.000
347,15,20593.000,1598,20593.000
348,17,23353.000,1560,23353.000
349,14,18393.000,1524,18393.000
350,9,11891.000,1354,11891.000
351,19,24398.000,1350,24398.000
352,18,22030.000,1473,22030.000
353,18,23493.000,1361,23493.000
354,21,28611.000,1373,28611.000
355,22,31980.000,1680,31980.000
356,18,22750.000,1400,22750.000
357,34,47554.000,1619,47554.000
358,29,44465.000,1771,44465.000
359,14,20052.000,1585,20052.000
360,16,23114.000,1638,23114.000
361,17,22176.000,1391,22176.000
362,3,2977.000,935,2977.000
363,21,28496.000,1524,28496.000
364,6,7536.000,1524,7536.000
365,11,13621.000,1296,13621.000
366,20,26096.000,1560,26096.000
367,20,27918.000,1724,27918.000
368,8,10088.000,1298,10088.000
369,64,91939.000,1559,91939.000
370,13,17960.000,1524,17960.000
371,10,12064.000,1022,12064.000
372,29,40498.000,1593,40498.000
373,32,40250.000,1279,40250.000
374,29,40007.000,1486,40007.000
375,20,27669.000,1713,27669.000
376,22,32303.000,1638,32303.000
377,15,19934.000,1524,19934.000
378,22,30530.000,1507,30530.000
379,36,50265.000,1490,50265.000
380,12,13275.000,1080,13275.000
381,22,29781.000,1301,29781.000
382,40,58714.000,1680,58714.000
383,21,27723.000,1305,27723.000
384,19,24349.000,1524,24349.000
385,27,38356.000,1583,38356.000
386,18,25503.000,1598,25503.000
387,27,38127.000,1576,38127.000
388,30,39695.000,1336,39695.000
389,20,29525.000,1685,29525.000
390,17,22680.000,1524,22680.000
391,16,21250.000,1523,21250.000
392,13,19018.000,1680,19018.000
393,12,16322.000,1489,16322.000
394,21,28894.000,1560,28894.000
395,43,58355.000,1560,58355.000
396,23,32152.000,1535,32152.000
397,23,32622.000,1638,32622.000
398,12,16597.000,1560,16597.000
399,42,57640.000,1524,57640.000
400,21,27861.000,1605,27861.000
401,23,33099.000,1536,33099.000
402,19,26860.000,1393,26860.000
403,7,10111.000,1638,10111.000
404,17,23971.000,1539,23971.000
405,26,35765.000,1393,35765.000
406,23,32337.000,1382,32337.000
407,7,8255.000,1109,8255.000
408,15,20049.000,1530,20049.000
409,23,30953.000,1540,30953.000
410,4,3401.000,818,3401.000
411,24,31206.000,1524,31206.000
412,16,22416.000,1560,22416.000
413,26,37251.000,1527,37251.000
414,24,32864.000,1638,32864.000
415,21,27670.000,1286,27670.000
416,28,36763.000,1330,36763.000
417,16,21277.000,1451,21277.000
418,8,9917.000,1524,9917.000
419,11,15008.000,1489,15008.000
420,2,1649.000,832,1649.000
421,18,23995.000,1509,23995.000
422,22,33778.000,1666,33778.000
423,18,24740.000,1489,24740.000
424,10,13407.000,1489,13407.000
425,3,2525.000,825,2525.000
426,43,60553.000,1680,60553.000
427,31,46111.000,1486,46111.000
428,20,26081.000,1324,26081.000
429,26,36693.000,1598,36693.000
430,20,28017.000,1553,28017.000
431,24,34411.000,1536,34411.000
432,19,26507.000,1524,26507.000
433,39,56457.000,1638,56457.000
434,29,39962.000,1638,39962.000
435,29,41401.000,1671,41401.000
436,7,8532.000,1251,8532.000
437,60,84354.000,1404,84354.000
438,18,24286.000,1596,24286.000
439,16,20915.000,1489,20915.000
440,17,24418.000,1596,24418.000
441,22,30215.000,1560,30215.000
442,6,7500.000,1316,7500.000
443,20,28630.000,1634,28630.000
444,14,20570.000,1638,20570.000
445,16,21345.000,1524,21345.000
446,11,14572.000,1489,14572.000
447,25,35954.000,1724,35954.000
448,24,33083.000,1560,33083.000
449,9,11774.000,1489,11774.000
450,27,36853.000,1287,36853.000
451,15,22427.000,1622,22427.000
452,20,25728.000,1548,25728.000
453,18,25595.000,1471,25595.000
454,17,21841.000,1240,21841.000
455,23,27045.000,1172,27045.000
456,38,55795.000,1622,55795.000
457,15,18954.000,1489,18954.000
458,15,20760.000,1489,20760.000
459,16,21582.000,1560,21582.000
460,22,28399.000,1453,28399.000
461,23,30664.000,1524,30664.000
462,20,27107.000,1501,27107.000
463,20,25921.000,1416,25921.000
464,24,30335.000,1261,30335.000
465,23,33097.000,1569,33097.000
466,12,15254.000,1489,15254.000
467,24,35478.000,1721,35478.000
468,15,20652.000,1524,20652.000
469,5,5740.000,1190,5740.000
470,20,25882.000,1357,25882.000
471,16,23543.000,1598,23543.000
472,12,15772.000,1489,15772.000
473,22,30638.000,1411,30638.000
474,32,45943.000,1551,45943.000
475,20,26588.000,1524,26588.000
476,12,17504.000,1560,17504.000
477,22,30719.000,1607,30719.000
478,25,34759.000,1434,34759.000
479,9,9179.000,1030,9179.000
480,44,63272.000,1638,63272.000
481,5,5802.000,1180,5802.000
482,13,16905.000,1489,16905.000
483,16,20956.000,1186,20956.000
484,39,56714.000,1558,56714.000
485,24,32803.000,1603,32803.000
486,19,25195.000,1489,25195.000
487,40,53825.000,1598,53825.000
488,11,15542.000,1404,15542.000
489,20,27182.000,1598,27182.000
490,13,17569.000,1489,17569.000
491,16,21166.000,1489,21166.000
492,30,40904.000,1431,40904.000
493,20,27186.000,1490,27186.000
494,20,25454.000,1434,25454.000
495,17,22337.000,1524,22337.000
496,34,47290.000,1560,47290.000
497,7,6365.000,904,6365.000
498,34,45647.000,1376,45647.000
499,17,23016.000,1489,23016.000
500,38,52373.000,1524,52373.000
501,21,27600.000,1506,27600.000
502,47,69072.000,1724,69072.000
503,25,36864.000,1554,36864.000
504,3,2674.000,864,2674.000
505,36,45751.000,1489,45751.000
506,19,25101.000,1489,25101.000
507,17,21807.000,1489,21807.000
508,20,27295.000,1488,27295.000
509,9,11286.000,1347,11286.000
510,10,12901.000,1524,12901.000
511,15,19902.000,1524,19902.000
512,26,37791.000,1680,37791.000
513,24,33817.000,1483,33817.000
514,12,15861.000,1489,15861.000
515,12,15443.000,1489,15443.000
516,26,38985.000,1724,38985.000
517,17,23351.000,1456,23351.000
518,17,22357.000,1389,22357.000
519,6,6323.000,1072,6323.000
520,17,22463.000,1320,22463.000
521,21,29787.000,1544,29787.000
522,14,19030.000,1489,19030.000
523,20,27173.000,1456,27173.000
524,8,9353.000,1330,9353.000
525,12,15975.000,1489,15975.000
526,21,28185.000,1513,28185.000
527,21,29109.000,1628,29109.000
528,16,22202.000,1560,22202.000
529,36,49380.000,1456,49380.000
530,13,16263.000,1128,16263.000
531,12,16205.000,1434,16205.000
532,23,32065.000,1415,32065.000
533,29,41262.000,1631,41262.000
534,16,22028.000,1367,22028.000
535,6,7475.000,1467,7475.000
536,18,23788.000,1489,23788.000
537,16,21031.000,1489,21031.000
538,14,19147.000,1524,19147.000
539,7,7912.000,1039,7912.000
540,20,27103.000,1367,27103.000
541,42,61980.000,1756,61980.000
542,10,12677.000,1357,12677.000
543,15,18115.000,1156,18115.000
544,24,34444.000,1591,34444.000
545,23,30975.000,1560,30975.000
546,11,14342.000,1456,14342.000
547,16,20941.000,1456,20941.000
548,12,13773.000,964,13773.000
549,22,31570.000,1724,31570.000
550,18,23704.000,1638,23704.000
551,18,23567.000,1489,23567.000
552,20,25377.000,1489,25377.000
553,22,29176.000,1560,29176.000
554,13,17962.000,1300,17962.000
555,22,31381.000,1638,31381.000
556,13,16657.000,1456,16657.000
557,23,31597.000,1601,31597.000
558,21,28960.000,1560,28960.000
559,24,33525.000,1560,33525.000
560,19,27194.000,1524,27194.000
561,13,17696.000,1560,17696.000
562,20,25938.000,1513,25938.000
563,2,1883.000,989,1883.000
564,20,26692.000,1524,26692.000
565,2,2321.000,1459,2321.000
566,27,38344.000,1570,38344.000
567,14,19001.000,1489,19001.000
568,15,19643.000,1456,19643.000
569,28,37814.000,1456,37814.000
570,21,27990.000,1524,27990.000
571,9,8692.000,947,8692.000
572,15,20529.000,1489,20529.000
573,18,23301.000,1446,23301.000
574,26,33269.000,1352,33269.000
575,17,22419.000,1489,22419.000
576,2,1723.000,893,1723.000
577,17,24583.000,1724,24583.000
578,23,30038.000,1524,30038.000
579,34,47375.000,1489,47375.000
580,18,24855.000,1568,24855.000
581,26,37291.000,1547,37291.000
582,29,37052.000,1456,37052.000
583,15,21031.000,1503,21031.000
584,28,40020.000,1628,40020.000
585,8,8063.000,1024,8063.000
586,16,22728.000,1628,22728.000
587,17,22365.000,1456,22365.000
588,21,27003.000,1208,27003.000
589,19,27532.000,1680,27532.000
590,19,24076.000,1255,24076.000
591,29,39170.000,1560,39170.000
592,15,19816.000,1489,19816.000
593,16,19716.000,1376,19716.000
594,16,21263.000,1524,21263.000
595,15,19311.000,1224,19311.000
596,45,66835.000,1733,66835.000
597,31,42106.000,1336,42106.000
598,19,26144.000,1584,26144.000
599,16,21076.000,1456,21076.000
600,24,33839.000,1678,33839.000
601,10,10425.000,1077,10425.000
602,29,41652.000,1771,41652.000
603,16,20977.000,1560,20977.000
604,13,16167.000,1310,16167.000
605,13,17532.000,1444,17532.000
606,23,32250.000,1361,32250.000
607,24,32064.000,1524,32064.000
608,11,15161.000,1456,15161.000
609,12,16653.000,1524,16653.000
610,18,27175.000,1686,27175.000
611,21,29416.000,1422,29416.000
612,16,20238.000,1456,20238.000
613,17,22535.000,1356,22535.000
614,7,6277.000,914,6277.000
615,22,30802.000,1580,30802.000
616,18,22830.000,1456,22830.000
617,15,19219.000,1226,19219.000
618,27,38283.000,1524,38283.000
619,15,19576.000,1489,19576.000
620,3,2481.000,809,2481.000
621,49,70472.000,1680,70472.000
622,23,32935.000,1564,32935.000
623,19,27265.000,1427,27265.000
624,28,39250.000,1651,39250.000
625,8,9736.000,1190,9736.000
626,16,20458.000,1507,20458.000
627,24,30105.000,1110,30105.000
628,20,27474.000,1639,27474.000
629,38,49932.000,1456,49932.000
630,20,26606.000,1524,26606.000
631,21,27789.000,1524,27789.000
632,19,27140.000,1452,27140.000
633,36,51920.000,1638,51920.000
634,26,35290.000,1638,35290.000
635,42,58948.000,1615,58948.000
636,14,18104.000,1235,18104.000
637,20,26333.000,1524,26333.000
638,30,39468.000,1309,39468.000
639,19,25405.000,1524,25405.000
640,14,18000.000,1489,18000.000
641,18,22862.000,1456,22862.000
642,21,29076.000,1560,29076.000
643,23,32445.000,1598,32445.000
644,8,8960.000,1034,8960.000
645,26,37586.000,1662,37586.000
646,19,27617.000,1627,27617.000
647,15,19995.000,1524,19995.000
648,17,23399.000,1489,23399.000
649,13,15937.000,1267,15937.000
650,3,3109.000,1028,3109.000
651,21,30035.000,1412,30035.000
652,14,19377.000,1598,19377.000
653,8,10779.000,1491,10779.000
654,14,18294.000,1489,18294.000
655,15,20291.000,1456,20291.000
656,23,30513.000,1456,30513.000
657,17,22621.000,1455,22621.000
658,47,65463.000,1598,65463.000
659,23,33212.000,1638,33212.000
660,23,32423.000,1580,32423.000
661,12,16042.000,1489,16042.000
662,18,23127.000,1424,23127.000
663,15,18649.000,1196,18649.000
664,20,28256.000,1638,28256.000
665,24,34457.000,1680,34457.000
666,27,36180.000,1347,36180.000
667,62,90948.000,1695,90948.000
668,20,26710.000,1524,26710.000
669,19,28106.000,1564,28106.000
670,19,27463.000,1680,27463.000
671,20,26888.000,1560,26888.000
672,16,21912.000,1489,21912.000
673,11,14973.000,1524,14973.000
674,26,37897.000,1680,37897.000
675,10,10658.000,1094,10658.000
676,17,20638.000,1360,20638.000
677,25,35918.000,1680,35918.000
678,14,20461.000,1656,20461.000
679,15,21700.000,1598,21700.000
680,18,22650.000,1424,22650.000
681,11,15762.000,1560,15762.000
682,13,15525.000,1205,15525.000
683,14,16942.000,1087,16942.000
684,11,14431.000,1448,14431.000
685,17,22472.000,1456,22472.000
686,17,20905.000,1211,20905.000
687,27,38415.000,1389,38415.000
688,16,21952.000,1344,21952.000
689,26,37426.000,1680,37426.000
690,13,16950.000,1456,16950.000
691,15,19078.000,1489,19078.000
692,3,3128.000,1138,3128.000
693,10,13574.000,1598,13574.000
694,15,20509.000,1524,20509.000
695,24,33313.000,1475,33313.000
696,28,38414.000,1560,38414.000
697,22,28768.000,1524,28768.000
698,11,13869.000,1424,13869.000
699,11,13713.000,1238,13713.000
700,18,23419.000,1489,23419.000
701,36,49651.000,1560,49651.000
702,27,37162.000,1598,37162.000
703,18,24198.000,1326,24198.000
704,19,26780.000,1492,26780.000
705,20,27884.000,1638,27884.000
706,21,28222.000,1517,28222.000
707,12,15758.000,1489,15758.000
708,16,20160.000,1456,20160.000
709,14,17749.000,1424,17749.000
710,20,25895.000,1357,25895.000
711,15,22585.000,1621,22585.000
712,30,40887.000,1366,40887.000
713,13,15532.000,1109,15532.000
714,8,9962.000,1456,9962.000
715,21,29725.000,1664,29725.000
716,19,27711.000,1524,27711.000
717,30,40699.000,1524,40699.000
718,19,23563.000,1424,23563.000
719,17,23940.000,1598,23940.000
720,12,17951.000,1680,17951.000
721,23,32853.000,1638,32853.000
722,13,16856.000,1456,16856.000
723,13,16254.000,1456,16254.000
724,14,17861.000,1456,17861.000
725,42,61711.000,1638,61711.000
726,14,17388.000,1394,17388.000
727,20,28385.000,1519,28385.000
728,16,22437.000,1676,22437.000
729,16,20162.000,1424,20162.000
730,15,18936.000,1456,18936.000
731,13,17617.000,1489,17617.000
732,34,47628.000,1548,47628.000
733,19,24507.000,1524,24507.000
734,14,18794.000,1425,18794.000
735,17,22889.000,1456,22889.000
736,15,18745.000,1454,18745.000
737,17,21243.000,1184,21243.000
738,31,43893.000,1560,43893.000
739,19,25430.000,1598,25430.000
740,30,40529.000,1489,40529.000
741,15,20457.000,1424,20457.000
742,13,16006.000,1424,16006.000
743,22,30391.000,1638,30391.000
744,17,24262.000,1476,24262.000
745,18,24717.000,1598,24717.000
746,22,26592.000,1308,26592.000
747,5,6705.000,1456,6705.000
748,20,25106.000,1337,25106.000
749,15,19414.000,1348,19414.000
750,21,25530.000,1210,25530.000
751,14,18341.000,1424,18341.000
752,2,2403.000,1424,2403.000
753,26,34745.000,1598,34745.000
754,29,39586.000,1460,39586.000
755,24,35368.000,1771,35368.000
756,17,24023.000,1473,24023.000
757,16,22377.000,1638,22377.000
758,14,18390.000,1424,18390.000
759,22,28554.000,1376,28554.000
760,9,12203.000,1531,12203.000
761,16,20477.000,1456,20477.000
762,16,21034.000,1394,21034.000
763,12,17077.000,1524,17077.000
764,2,1633.000,817,1633.000
765,4,3672.000,963,3672.000
766,19,26534.000,1359,26534.000
767,2,2418.000,1489,2418.000
768,17,22541.000,1424,22541.000
769,19,25365.000,1560,25365.000
770,21,29758.000,1403,29758.000
771,4,3994.000,1108,3994.000
772,21,31555.000,1702,31555.000
773,15,17529.000,1260,17529.000
774,10,11840.000,1394,11840.000
775,15,18504.000,1163,18504.000
776,18,23764.000,1598,23764.000
777,16,22789.000,1713,22789.000
778,9,12526.000,1638,12526.000
779,16,20315.000,1394,20315.000
780,17,22749.000,1424,22749.000
781,12,16254.000,1489,16254.000
782,26,37306.000,1543,37306.000
783,29,36967.000,1456,36967.000
784,16,21166.000,1456,21166.000
785,18,23037.000,1552,23037.000
786,10,12138.000,1279,12138.000
787,16,18841.000,1174,18841.000
788,30,41291.000,1524,41291.000
789,7,9051.000,1394,9051.000
790,13,15718.000,1173,15718.000
791,4,3923.000,990,3923.000
792,11,14480.000,1456,14480.000
793,22,28495.000,1424,28495.000
794,17,21541.000,1424,21541.000
795,24,33220.000,1424,33220.000
796,18,24591.000,1680,24591.000
797,39,55188.000,1598,55188.000
798,15,18902.000,1394,18902.000
799,17,24528.000,1555,24528.000
800,33,41807.000,1304,41807.000
801,2,1702.000,892,1702.000
802,4,3816.000,1020,3816.000
803,15,22067.000,1686,22067.000
804,12,15788.000,1330,15788.000
805,14,17291.000,1394,17291.000
806,15,20036.000,1524,20036.000
807,22,33280.000,1724,33280.000
808,26,36063.000,1680,36063.000
809,19,24228.000,1394,24228.000
810,16,22316.000,1598,22316.000
811,23,32066.000,1457,32066.000
812,12,13809.000,1110,13809.000
813,23,30832.000,1392,30832.000
814,4,3347.000,845,3347.000
815,2,1647.000,835,1647.000
816,21,29293.000,1560,29293.000
817,16,20657.000,1424,20657.000
818,20,26007.000,1484,26007.000
819,18,21755.000,1456,21755.000
820,2,1695.000,876,1695.000
821,25,34417.000,1638,34417.000
822,14,17520.000,1394,17520.000
823,16,20421.000,1394,20421.000
