 ,Area,IntDen,Median,RawIntDen
84,21,26309.000,1104,26309.000
85,21,28471.000,1323,28471.000
86,5,4678.000,943,4678.000
87,8,8196.000,1010,8196.000
88,16,20263.000,1198,20263.000
89,16,18581.000,1121,18581.000
90,21,28830.000,1532,28830.000
91,7,8013.000,1048,8013.000
92,18,24217.000,1306,24217.000
93,27,34679.000,1236,34679.000
94,27,34096.000,1243,34096.000
95,19,23256.000,1128,23256.000
96,24,34409.000,1638,34409.000
97,8,8969.000,1133,8969.000
98,23,30829.000,1530,30829.000
99,20,25196.000,1171,25196.000
100,18,22136.000,1238,22136.000
101,18,24261.000,1325,24261.000
102,15,19815.000,1492,19815.000
103,19,24315.000,1314,24315.000
104,24,32614.000,1598,32614.000
105,16,16711.000,991,16711.000
106,13,13853.000,1061,13853.000
107,20,26524.000,1598,26524.000
108,8,11176.000,1611,11176.000
109,24,31229.000,1422,31229.000
110,23,23968.000,1007,23968.000
111,22,30179.000,1595,30179.000
112,13,12488.000,900,12488.000
113,18,18139.000,986,18139.000
114,31,36801.000,1108,36801.000
115,19,24326.000,1248,24326.000
116,3,2783.000,866,2783.000
117,35,43857.000,1300,43857.000
118,11,12435.000,1159,12435.000
119,3,2559.000,864,2559.000
120,5,5884.000,1235,5884.000
121,17,23587.000,1575,23587.000
122,13,17662.000,1453,17662.000
123,11,10934.000,990,10934.000
124,19,24420.000,1221,24420.000
125,20,25812.000,1300,25812.000
126,24,28687.000,1155,28687.000
127,4,3372.000,854,3372.000
128,18,22944.000,1293,22944.000
129,13,14563.000,959,14563.000
130,16,20628.000,1275,20628.000
131,21,29308.000,1384,29308.000
132,20,27404.000,1392,27404.000
133,22,26473.000,1071,26473.000
134,16,16811.000,1068,16811.000
135,14,14645.000,1023,14645.000
136,3,2610.000,816,2610.000
137,16,19862.000,1273,19862.000
138,18,23693.000,1375,23693.000
139,9,12420.000,1396,12420.000
140,8,10251.000,1459,10251.000
141,20,27063.000,1423,27063.000
142,14,18245.000,1239,18245.000
143,12,14417.000,1293,14417.000
144,21,25849.000,1251,25849.000
145,21,22922.000,1089,22922.000
146,16,18630.000,1103,18630.000
147,18,22763.000,1298,22763.000
148,16,22215.000,1547,22215.000
149,19,25257.000,1417,25257.000
150,21,28199.000,1320,28199.000
151,24,32581.000,1598,32581.000
152,20,24278.000,1163,24278.000
153,19,23674.000,1118,23674.000
154,18,20009.000,1065,20009.000
155,15,19665.000,1196,19665.000
156,14,17524.000,1331,17524.000
157,18,22814.000,1407,22814.000
158,22,28052.000,1265,28052.000
159,20,28510.000,1598,28510.000
160,23,30225.000,1393,30225.000
161,14,16231.000,1067,16231.000
162,3,2587.000,852,2587.000
163,28,35125.000,1208,35125.000
164,15,19672.000,1263,19672.000
165,12,12162.000,1017,12162.000
166,13,14630.000,1136,14630.000
167,10,10942.000,1089,10942.000
168,12,12482.000,1059,12482.000
169,17,21074.000,1304,21074.000
170,9,10624.000,1151,10624.000
171,12,12369.000,1097,12369.000
172,8,9554.000,1293,9554.000
173,17,23195.000,1569,23195.000
174,9,8669.000,945,8669.000
175,23,31864.000,1512,31864.000
176,4,3412.000,860,3412.000
177,18,20959.000,1128,20959.000
178,13,15777.000,1044,15777.000
179,46,61484.000,1384,61484.000
180,3,2997.000,1062,2997.000
181,17,22475.000,1512,22475.000
182,23,30604.000,1412,30604.000
183,22,28880.000,1214,28880.000
184,13,14142.000,1025,14142.000
185,19,23431.000,1312,23431.000
186,17,21970.000,1285,21970.000
187,23,26993.000,1143,26993.000
188,19,24648.000,1202,24648.000
189,15,19399.000,1361,19399.000
190,20,26800.000,1508,26800.000
191,14,17791.000,1336,17791.000
192,17,19953.000,1104,19953.000
193,21,27776.000,1310,27776.000
194,6,5672.000,962,5672.000
195,18,23283.000,1295,23283.000
196,6,6024.000,1022,6024.000
197,18,19931.000,1112,19931.000
198,8,10753.000,1495,10753.000
199,12,16647.000,1560,16647.000
200,17,22023.000,1408,22023.000
201,6,5213.000,852,5213.000
202,14,17726.000,1195,17726.000
203,22,27731.000,1177,27731.000
204,17,21951.000,1224,21951.000
205,47,64442.000,1523,64442.000
206,14,18433.000,1590,18433.000
207,15,15199.000,954,15199.000
208,22,30650.000,1417,30650.000
209,15,19898.000,1264,19898.000
210,19,26175.000,1456,26175.000
211,13,18152.000,1435,18152.000
212,17,22873.000,1476,22873.000
213,10,12058.000,1197,12058.000
214,22,29664.000,1405,29664.000
215,19,25295.000,1446,25295.000
216,21,26105.000,1139,26105.000
217,4,4138.000,1058,4138.000
218,15,19858.000,1330,19858.000
219,43,48873.000,1048,48873.000
220,18,25013.000,1598,25013.000
221,15,19605.000,1502,19605.000
222,12,15107.000,1372,15107.000
223,10,12133.000,1030,12133.000
224,12,13518.000,1132,13518.000
225,15,17810.000,1151,17810.000
226,9,12863.000,1637,12863.000
227,17,22909.000,1445,22909.000
228,18,24509.000,1278,24509.000
229,20,27050.000,1569,27050.000
230,4,3636.000,945,3636.000
231,5,4498.000,846,4498.000
232,9,8877.000,982,8877.000
233,20,25524.000,1521,25524.000
234,24,31223.000,1393,31223.000
235,37,44722.000,1206,44722.000
236,22,24627.000,1190,24627.000
237,19,26367.000,1528,26367.000
238,14,18320.000,1560,18320.000
239,15,19380.000,1280,19380.000
240,7,7134.000,1036,7134.000
241,17,20700.000,1174,20700.000
242,13,15205.000,1064,15205.000
243,17,21896.000,1404,21896.000
244,21,28637.000,1443,28637.000
245,20,28361.000,1560,28361.000
246,22,25816.000,1150,25816.000
247,17,22111.000,1373,22111.000
248,21,29512.000,1603,29512.000
249,7,9526.000,1426,9526.000
250,21,23794.000,1145,23794.000
251,11,11666.000,1002,11666.000
252,41,53849.000,1294,53849.000
253,15,18249.000,1267,18249.000
254,23,28207.000,1272,28207.000
255,10,11699.000,1139,11699.000
256,13,17441.000,1443,17441.000
257,22,28702.000,1330,28702.000
258,16,20265.000,1282,20265.000
259,5,4393.000,865,4393.000
260,13,16242.000,1124,16242.000
261,21,29263.000,1598,29263.000
262,21,26761.000,1303,26761.000
263,7,8623.000,1259,8623.000
264,19,22224.000,1094,22224.000
265,9,12371.000,1560,12371.000
266,6,8001.000,1524,8001.000
267,12,14751.000,1295,14751.000
268,14,18396.000,1348,18396.000
269,12,13981.000,987,13981.000
270,6,5725.000,993,5725.000
271,11,11627.000,1005,11627.000
272,20,26602.000,1361,26602.000
273,25,33410.000,1375,33410.000
274,24,30263.000,1168,30263.000
275,16,19721.000,1361,19721.000
276,21,26667.000,1208,26667.000
277,10,11825.000,1105,11825.000
278,15,15594.000,1060,15594.000
279,18,23787.000,1413,23787.000
280,24,31959.000,1524,31959.000
281,6,5235.000,865,5235.000
282,18,23655.000,1389,23655.000
283,16,20340.000,1308,20340.000
284,16,19425.000,1292,19425.000
285,14,18826.000,1598,18826.000
286,21,28844.000,1598,28844.000
287,21,30433.000,1560,30433.000
288,17,21761.000,1341,21761.000
289,8,9842.000,1388,9842.000
290,11,12688.000,1059,12688.000
291,8,10349.000,1290,10349.000
292,5,4219.000,829,4219.000
293,25,33144.000,1348,33144.000
294,21,29497.000,1430,29497.000
295,16,20991.000,1370,20991.000
296,16,19941.000,1210,19941.000
297,8,7184.000,871,7184.000
298,13,16951.000,1438,16951.000
299,18,22375.000,1374,22375.000
300,6,5531.000,930,5531.000
301,19,23360.000,1079,23360.000
302,16,21568.000,1524,21568.000
303,5,4976.000,956,4976.000
304,10,13192.000,1524,13192.000
305,17,22236.000,1348,22236.000
306,14,15771.000,1147,15771.000
307,14,16351.000,1275,16351.000
308,18,23126.000,1300,23126.000
309,15,17618.000,1218,17618.000
310,21,24871.000,1143,24871.000
311,22,30689.000,1598,30689.000
312,8,9324.000,1129,9324.000
313,38,51452.000,1524,51452.000
314,10,13353.000,1496,13353.000
315,46,70460.000,1680,70460.000
316,13,14377.000,1000,14377.000
317,14,15955.000,968,15955.000
318,6,6804.000,1128,6804.000
319,13,15347.000,1164,15347.000
320,11,10572.000,914,10572.000
321,12,14109.000,1198,14109.000
322,8,7393.000,943,7393.000
323,16,22158.000,1560,22158.000
324,16,20030.000,1238,20030.000
325,15,18229.000,1197,18229.000
326,19,25766.000,1233,25766.000
327,16,21938.000,1508,21938.000
328,13,17405.000,1325,17405.000
329,17,22571.000,1357,22571.000
330,16,21976.000,1524,21976.000
331,22,28709.000,1346,28709.000
332,2,1930.000,1070,1930.000
333,19,23624.000,1387,23624.000
334,15,18995.000,1296,18995.000
335,13,17403.000,1381,17403.000
336,13,16996.000,1318,16996.000
337,36,45796.000,1320,45796.000
338,5,5784.000,1116,5784.000
339,14,17274.000,1278,17274.000
340,16,20391.000,1463,20391.000
341,46,61230.000,1406,61230.000
342,4,3950.000,1051,3950.000
343,8,9878.000,1259,9878.000
344,34,44261.000,1347,44261.000
345,25,34231.000,1433,34231.000
346,19,24796.000,1489,24796.000
347,15,18452.000,1246,18452.000
348,14,19026.000,1524,19026.000
349,24,30054.000,1465,30054.000
350,26,36117.000,1638,36117.000
351,19,26372.000,1489,26372.000
352,4,3313.000,833,3313.000
353,12,18135.000,1724,18135.000
354,17,23048.000,1524,23048.000
355,11,14269.000,1378,14269.000
356,19,25253.000,1560,25253.000
357,19,20921.000,1085,20921.000
358,16,20059.000,1348,20059.000
359,14,19814.000,1560,19814.000
360,11,15105.000,1524,15105.000
361,15,19946.000,1524,19946.000
362,15,19398.000,1288,19398.000
363,20,26910.000,1489,26910.000
364,6,8572.000,1680,8572.000
365,13,14607.000,1153,14607.000
366,33,45103.000,1522,45103.000
367,10,12176.000,1260,12176.000
368,11,14280.000,1445,14280.000
369,15,17387.000,1151,17387.000
370,21,27015.000,1371,27015.000
371,18,22142.000,1119,22142.000
372,31,40112.000,1259,40112.000
373,13,18239.000,1524,18239.000
374,14,17929.000,1400,17929.000
375,14,18911.000,1680,18911.000
376,13,15300.000,1082,15300.000
377,19,22869.000,1164,22869.000
378,18,22316.000,1105,22316.000
379,8,7743.000,982,7743.000
380,25,33448.000,1264,33448.000
381,18,22456.000,1377,22456.000
382,53,68175.000,1347,68175.000
383,15,19368.000,1489,19368.000
384,6,6953.000,1255,6953.000
385,20,25874.000,1367,25874.000
386,25,35254.000,1560,35254.000
387,14,17800.000,1391,17800.000
388,8,9543.000,1290,9543.000
389,17,20241.000,1226,20241.000
390,16,17970.000,1112,17970.000
391,15,19924.000,1335,19924.000
392,25,35462.000,1524,35462.000
393,10,12651.000,1446,12651.000
394,2,1774.000,902,1774.000
395,24,31004.000,1460,31004.000
396,24,28068.000,1105,28068.000
397,40,55893.000,1557,55893.000
398,9,8574.000,979,8574.000
399,25,32482.000,1444,32482.000
400,13,16431.000,1489,16431.000
401,9,8574.000,985,8574.000
402,5,7183.000,1507,7183.000
403,13,15182.000,1126,15182.000
404,21,27774.000,1403,27774.000
405,15,20009.000,1354,20009.000
406,28,38807.000,1524,38807.000
407,4,3687.000,941,3687.000
408,21,24645.000,1083,24645.000
409,18,22789.000,1340,22789.000
410,12,14017.000,1234,14017.000
411,23,27011.000,1100,27011.000
412,13,17708.000,1440,17708.000
413,18,25084.000,1391,25084.000
414,17,21863.000,1291,21863.000
415,7,7373.000,1040,7373.000
416,37,47092.000,1200,47092.000
417,18,21442.000,1173,21442.000
418,19,22626.000,1247,22626.000
419,5,6552.000,1413,6552.000
420,13,14174.000,992,14174.000
421,9,11920.000,1524,11920.000
422,13,16100.000,1235,16100.000
423,17,22440.000,1495,22440.000
424,19,23069.000,1189,23069.000
425,15,18153.000,1185,18153.000
426,18,23283.000,1336,23283.000
427,23,30789.000,1524,30789.000
428,13,15659.000,1112,15659.000
429,5,4743.000,960,4743.000
430,17,25043.000,1680,25043.000
431,34,43362.000,1391,43362.000
432,26,35225.000,1567,35225.000
433,16,20973.000,1489,20973.000
434,17,22380.000,1366,22380.000
435,20,25514.000,1360,25514.000
436,16,18790.000,1200,18790.000
437,2,1621.000,812,1621.000
438,9,12176.000,1524,12176.000
439,4,3619.000,927,3619.000
440,25,30359.000,1151,30359.000
441,16,21511.000,1296,21511.000
442,12,15061.000,1314,15061.000
443,22,28370.000,1489,28370.000
444,18,22854.000,1342,22854.000
445,15,16892.000,1043,16892.000
446,16,20213.000,1148,20213.000
447,19,24796.000,1261,24796.000
448,18,24139.000,1457,24139.000
449,26,37321.000,1560,37321.000
450,7,8376.000,1020,8376.000
451,15,19955.000,1475,19955.000
452,13,16524.000,1466,16524.000
453,19,25036.000,1458,25036.000
454,2,1898.000,951,1898.000
455,20,27112.000,1489,27112.000
456,36,45584.000,1226,45584.000
457,15,20692.000,1497,20692.000
458,15,19263.000,1300,19263.000
459,11,15836.000,1543,15836.000
460,22,29310.000,1225,29310.000
461,21,26618.000,1264,26618.000
462,2,1738.000,918,1738.000
463,8,7472.000,923,7472.000
464,18,20461.000,1186,20461.000
465,16,19395.000,1160,19395.000
466,20,24459.000,1343,24459.000
467,14,16807.000,1195,16807.000
468,5,4755.000,964,4755.000
469,19,25949.000,1389,25949.000
470,35,44820.000,1456,44820.000
471,13,13834.000,1120,13834.000
472,11,14250.000,1414,14250.000
473,16,22308.000,1360,22308.000
474,15,19634.000,1489,19634.000
475,11,14259.000,1440,14259.000
476,20,27458.000,1598,27458.000
477,18,24940.000,1524,24940.000
478,17,22536.000,1530,22536.000
479,12,16084.000,1400,16084.000
480,2,1700.000,882,1700.000
481,4,3535.000,889,3535.000
482,8,8375.000,1096,8375.000
483,20,22023.000,1055,22023.000
484,10,13432.000,1489,13432.000
485,11,13629.000,1329,13629.000
486,17,20086.000,1089,20086.000
487,26,36850.000,1448,36850.000
488,14,19814.000,1576,19814.000
489,17,22798.000,1524,22798.000
490,10,13050.000,1456,13050.000
491,16,20161.000,1200,20161.000
492,5,5317.000,1047,5317.000
493,15,21357.000,1598,21357.000
494,17,23908.000,1456,23908.000
495,17,24288.000,1412,24288.000
496,15,19457.000,1427,19457.000
497,19,23940.000,1309,23940.000
498,22,29491.000,1524,29491.000
499,17,23573.000,1253,23573.000
500,15,21076.000,1598,21076.000
501,22,31261.000,1560,31261.000
502,18,24300.000,1524,24300.000
503,4,4421.000,1144,4421.000
504,22,28016.000,1334,28016.000
505,9,8539.000,965,8539.000
506,22,28961.000,1304,28961.000
507,34,40396.000,1163,40396.000
508,6,7691.000,1468,7691.000
509,17,21423.000,1198,21423.000
510,11,14852.000,1333,14852.000
511,14,17828.000,1385,17828.000
512,18,23663.000,1515,23663.000
513,10,13822.000,1605,13822.000
514,23,27803.000,1182,27803.000
515,15,19991.000,1285,19991.000
516,17,22899.000,1377,22899.000
517,14,15406.000,1153,15406.000
518,6,6247.000,1039,6247.000
519,17,20281.000,1164,20281.000
520,18,25119.000,1509,25119.000
521,15,20055.000,1652,20055.000
522,12,16207.000,1509,16207.000
523,13,16390.000,1375,16390.000
524,20,24307.000,1192,24307.000
525,8,7787.000,951,7787.000
526,12,16028.000,1489,16028.000
527,22,31007.000,1397,31007.000
528,7,8374.000,1113,8374.000
529,21,28553.000,1524,28553.000
530,14,17644.000,1424,17644.000
531,15,19263.000,1424,19263.000
532,17,21291.000,1138,21291.000
533,9,12057.000,1392,12057.000
534,25,33147.000,1439,33147.000
535,4,4434.000,1219,4434.000
536,17,20373.000,1236,20373.000
537,13,16525.000,1456,16525.000
538,8,8800.000,1148,8800.000
539,22,29698.000,1623,29698.000
540,11,14312.000,1370,14312.000
541,13,15821.000,1121,15821.000
542,25,35689.000,1560,35689.000
543,14,17277.000,1242,17277.000
544,19,25403.000,1489,25403.000
545,16,20096.000,1372,20096.000
546,20,25283.000,1524,25283.000
547,13,17189.000,1248,17189.000
548,24,32464.000,1402,32464.000
549,13,12406.000,911,12406.000
550,20,27870.000,1625,27870.000
551,11,15654.000,1530,15654.000
552,12,14874.000,1415,14874.000
553,14,17744.000,1421,17744.000
554,4,3416.000,858,3416.000
555,15,18670.000,1343,18670.000
556,14,19299.000,1537,19299.000
557,15,20172.000,1638,20172.000
558,18,23847.000,1456,23847.000
559,14,17246.000,1225,17246.000
560,23,31671.000,1457,31671.000
561,19,26377.000,1324,26377.000
562,17,22390.000,1424,22390.000
563,15,18228.000,1226,18228.000
564,14,16053.000,1143,16053.000
565,24,31993.000,1387,31993.000
566,11,12620.000,1085,12620.000
567,19,27506.000,1560,27506.000
568,21,30286.000,1665,30286.000
569,18,24387.000,1489,24387.000
570,17,22431.000,1456,22431.000
571,18,22808.000,1317,22808.000
572,18,23749.000,1524,23749.000
573,11,13077.000,1165,13077.000
574,4,3994.000,1007,3994.000
575,16,22202.000,1524,22202.000
576,24,25059.000,1015,25059.000
577,38,46793.000,1269,46793.000
578,15,20633.000,1369,20633.000
579,11,16302.000,1660,16302.000
580,14,17970.000,1456,17970.000
581,22,27321.000,1315,27321.000
582,12,14903.000,1524,14903.000
583,15,19110.000,1428,19110.000
584,10,11111.000,1101,11111.000
585,14,19763.000,1598,19763.000
586,17,22838.000,1489,22838.000
587,19,25350.000,1456,25350.000
588,32,42384.000,1372,42384.000
589,11,13503.000,1232,13503.000
590,12,14956.000,1424,14956.000
591,16,20209.000,1456,20209.000
592,20,27332.000,1524,27332.000
593,13,17005.000,1409,17005.000
594,18,23998.000,1263,23998.000
595,19,23557.000,1202,23557.000
596,11,15626.000,1489,15626.000
597,24,32913.000,1542,32913.000
598,8,9488.000,1338,9488.000
599,11,15437.000,1598,15437.000
600,17,22369.000,1456,22369.000
601,16,20531.000,1365,20531.000
602,15,21078.000,1415,21078.000
603,14,16016.000,1176,16016.000
604,16,19373.000,1179,19373.000
605,18,20732.000,1194,20732.000
606,20,27782.000,1524,27782.000
607,17,21906.000,1454,21906.000
608,12,13743.000,1063,13743.000
609,18,22983.000,1371,22983.000
610,32,43662.000,1560,43662.000
611,17,21254.000,1456,21254.000
612,14,17666.000,1424,17666.000
613,8,8290.000,1104,8290.000
614,26,37052.000,1606,37052.000
615,24,31625.000,1582,31625.000
616,20,28192.000,1319,28192.000
617,7,8952.000,1361,8952.000
618,18,22101.000,1394,22101.000
619,12,15375.000,1421,15375.000
620,11,13977.000,1301,13977.000
621,23,29404.000,1359,29404.000
622,30,43480.000,1688,43480.000
623,22,30171.000,1572,30171.000
624,16,19955.000,1325,19955.000
625,34,45491.000,1360,45491.000
626,23,31975.000,1560,31975.000
627,16,21514.000,1524,21514.000
628,4,5693.000,1424,5693.000
629,21,30165.000,1406,30165.000
630,9,10860.000,1232,10860.000
631,4,3547.000,893,3547.000
632,21,28293.000,1389,28293.000
633,15,21160.000,1444,21160.000
634,15,19736.000,1424,19736.000
635,16,19783.000,1394,19783.000
636,17,22899.000,1524,22899.000
637,19,25072.000,1489,25072.000
638,15,19858.000,1232,19858.000
639,23,31138.000,1560,31138.000
640,20,24989.000,1308,24989.000
641,48,62887.000,1424,62887.000
642,16,21726.000,1456,21726.000
643,23,30807.000,1553,30807.000
644,9,9541.000,1009,9541.000
645,18,22963.000,1489,22963.000
646,14,19609.000,1489,19609.000
647,18,24431.000,1524,24431.000
648,13,16645.000,1169,16645.000
649,28,34976.000,1298,34976.000
650,10,13375.000,1524,13375.000
651,10,12440.000,1297,12440.000
652,15,18105.000,1175,18105.000
653,16,16428.000,1100,16428.000
654,7,8380.000,1225,8380.000
655,10,12496.000,1334,12496.000
656,13,16074.000,1260,16074.000
657,7,6388.000,877,6388.000
658,8,10320.000,1403,10320.000
659,14,19504.000,1560,19504.000
660,5,4899.000,1008,4899.000
661,4,4604.000,1137,4604.000
662,10,14302.000,1570,14302.000
663,2,1871.000,951,1871.000
664,18,25650.000,1551,25650.000
665,19,27440.000,1489,27440.000
666,10,11895.000,1394,11895.000
667,18,23505.000,1391,23505.000
668,18,25354.000,1483,25354.000
669,16,17409.000,1058,17409.000
670,28,38654.000,1513,38654.000
671,2,1802.000,912,1802.000
672,2,2003.000,1033,2003.000
673,15,17886.000,1044,17886.000
674,25,32586.000,1456,32586.000
675,20,26278.000,1405,26278.000
676,14,16627.000,1310,16627.000
677,20,25274.000,1456,25274.000
678,18,24525.000,1502,24525.000
679,18,25088.000,1524,25088.000
680,15,18882.000,1391,18882.000
681,15,18352.000,1152,18352.000
682,17,22921.000,1480,22921.000
683,20,26569.000,1417,26569.000
684,12,16126.000,1506,16126.000
685,21,30503.000,1598,30503.000
686,22,29233.000,1560,29233.000
687,17,20198.000,1306,20198.000
688,6,7793.000,1424,7793.000
689,12,16322.000,1463,16322.000
690,6,5547.000,964,5547.000
691,22,30088.000,1361,30088.000
692,14,16593.000,1148,16593.000
693,16,22236.000,1598,22236.000
694,7,8176.000,1055,8176.000
695,13,17027.000,1432,17027.000
696,19,25688.000,1542,25688.000
697,4,5606.000,1394,5606.000
698,15,15223.000,988,15223.000
699,13,17275.000,1377,17275.000
700,10,12393.000,1078,12393.000
701,13,17662.000,1456,17662.000
702,28,39353.000,1598,39353.000
703,19,22582.000,1195,22582.000
704,7,7642.000,1131,7642.000
705,14,18801.000,1489,18801.000
706,15,19083.000,1282,19083.000
707,18,25598.000,1447,25598.000
708,23,31763.000,1524,31763.000
709,7,9824.000,1560,9824.000
710,20,25559.000,1226,25559.000
711,20,29029.000,1471,29029.000
712,5,5838.000,1078,5838.000
713,6,5719.000,975,5719.000
714,15,19097.000,1365,19097.000
715,10,11779.000,1178,11779.000
716,18,24960.000,1446,24960.000
717,21,29473.000,1560,29473.000
718,13,16650.000,1178,16650.000
719,33,50027.000,1771,50027.000
720,2,2119.000,1091,2119.000
721,4,4488.000,1329,4488.000
722,13,16457.000,1330,16457.000
723,27,39418.000,1675,39418.000
724,16,22202.000,1552,22202.000
725,13,17067.000,1394,17067.000
726,11,13358.000,1394,13358.000
727,10,12877.000,1489,12877.000
728,18,25017.000,1424,25017.000
729,13,14400.000,1068,14400.000
730,18,24785.000,1379,24785.000
731,15,20206.000,1524,20206.000
732,10,10510.000,975,10510.000
733,12,13876.000,1089,13876.000
734,13,17460.000,1524,17460.000
735,14,18558.000,1458,18558.000
736,12,15213.000,1346,15213.000
737,6,6957.000,1146,6957.000
738,20,25837.000,1424,25837.000
739,13,15428.000,1252,15428.000
740,6,7292.000,1394,7292.000
741,7,7016.000,1023,7016.000
742,16,19645.000,1365,19645.000
743,13,15970.000,1144,15970.000
744,23,32065.000,1490,32065.000
745,19,23595.000,1456,23595.000
746,23,29005.000,1408,29005.000
747,14,18557.000,1496,18557.000
748,12,14049.000,1209,14049.000
749,16,22019.000,1455,22019.000
750,14,17914.000,1456,17914.000
751,17,20793.000,1394,20793.000
752,16,19714.000,1356,19714.000
753,32,43448.000,1372,43448.000
754,16,16601.000,995,16601.000
755,18,26312.000,1673,26312.000
756,24,33618.000,1477,33618.000
757,16,18559.000,1134,18559.000
758,26,36144.000,1482,36144.000
759,21,30464.000,1579,30464.000
760,16,17382.000,1053,17382.000
761,7,7213.000,1027,7213.000
762,42,56224.000,1318,56224.000
763,14,20650.000,1606,20650.000
764,18,21502.000,1297,21502.000
765,20,25074.000,1394,25074.000
766,18,19406.000,1043,19406.000
767,14,17913.000,1302,17913.000
768,7,8689.000,1202,8689.000
769,13,16528.000,1188,16528.000
770,14,18288.000,1394,18288.000
771,19,23946.000,1173,23946.000
772,26,35399.000,1389,35399.000
773,15,18648.000,1377,18648.000
774,11,14537.000,1305,14537.000
775,6,5625.000,970,5625.000
776,8,9189.000,1206,9189.000
777,19,27595.000,1598,27595.000
778,29,40415.000,1482,40415.000
779,22,28357.000,1394,28357.000
780,18,26160.000,1598,26160.000
781,26,34621.000,1424,34621.000
782,10,12356.000,1365,12356.000
783,13,16911.000,1375,16911.000
784,19,24628.000,1394,24628.000
785,20,28079.000,1496,28079.000
786,22,28192.000,1394,28192.000
787,9,9839.000,1029,9839.000
788,13,15765.000,1254,15765.000
789,29,38559.000,1275,38559.000
790,3,3014.000,1022,3014.000
791,15,19366.000,1424,19366.000
792,14,18122.000,1365,18122.000
793,10,9658.000,916,9658.000
794,3,3017.000,954,3017.000
795,3,2691.000,809,2691.000
796,12,15525.000,1260,15525.000
797,18,22436.000,1424,22436.000
798,11,13047.000,1377,13047.000
799,19,23184.000,1424,23184.000
800,20,25606.000,1396,25606.000
801,15,17910.000,1191,17910.000
802,16,21098.000,1295,21098.000
803,29,40117.000,1583,40117.000
804,12,14901.000,1424,14901.000
805,12,16515.000,1522,16515.000
806,12,15380.000,1379,15380.000
807,24,32479.000,1526,32479.000
808,4,3812.000,960,3812.000
809,23,33113.000,1393,33113.000
810,13,18550.000,1638,18550.000
811,2,2495.000,1413,2495.000
812,25,33195.000,1308,33195.000
813,26,35494.000,1442,35494.000
814,17,23443.000,1517,23443.000
815,19,27219.000,1510,27219.000
816,14,16069.000,1237,16069.000
817,18,23437.000,1398,23437.000
818,15,16670.000,1012,16670.000
819,19,27002.000,1489,27002.000
820,30,39099.000,1294,39099.000
821,8,9033.000,1316,9033.000
822,16,19129.000,1117,19129.000
823,18,22464.000,1261,22464.000
824,17,23144.000,1524,23144.000
825,17,21640.000,1394,21640.000
