 ,Area,IntDen,Median,RawIntDen
84,29,41892.000,1724,41892.000
85,72,110873.000,1735,110873.000
86,26,37637.000,1771,37637.000
87,23,32310.000,1588,32310.000
88,20,27667.000,1638,27667.000
89,20,23020.000,1130,23020.000
90,6,5780.000,931,5780.000
91,75,114715.000,1820,114715.000
92,31,46150.000,1724,46150.000
93,30,41023.000,1638,41023.000
94,24,33101.000,1638,33101.000
95,6,6448.000,1082,6448.000
96,35,50747.000,1680,50747.000
97,32,48518.000,1736,48518.000
98,29,44173.000,1724,44173.000
99,51,69764.000,1598,69764.000
100,41,61606.000,1820,61606.000
101,26,35010.000,1598,35010.000
102,15,20797.000,1506,20797.000
103,26,36257.000,1598,36257.000
104,41,61144.000,1771,61144.000
105,39,51006.000,1253,51006.000
106,3,2942.000,893,2942.000
107,26,36970.000,1680,36970.000
108,21,29097.000,1638,29097.000
109,34,47699.000,1402,47699.000
110,24,33146.000,1680,33146.000
111,13,19113.000,1638,19113.000
112,27,36487.000,1486,36487.000
113,3,3278.000,1086,3278.000
114,31,43675.000,1480,43675.000
115,31,41952.000,1598,41952.000
116,41,61435.000,1771,61435.000
117,32,47439.000,1724,47439.000
118,24,32986.000,1598,32986.000
119,40,60913.000,1820,60913.000
120,36,50916.000,1598,50916.000
121,35,51134.000,1558,51134.000
122,48,69593.000,1638,69593.000
123,20,28395.000,1598,28395.000
124,15,20478.000,1427,20478.000
125,3,2584.000,843,2584.000
126,29,39306.000,1638,39306.000
127,23,32222.000,1598,32222.000
128,37,52341.000,1421,52341.000
129,27,37756.000,1598,37756.000
130,22,30217.000,1598,30217.000
131,34,49471.000,1452,49471.000
132,18,25196.000,1598,25196.000
133,22,30522.000,1638,30522.000
134,25,36177.000,1680,36177.000
135,21,29919.000,1638,29919.000
136,41,64108.000,1820,64108.000
137,31,44729.000,1529,44729.000
138,32,48926.000,1771,48926.000
139,62,86900.000,1598,86900.000
140,76,118036.000,1767,118036.000
141,89,138614.000,1771,138614.000
142,18,25848.000,1598,25848.000
143,22,29854.000,1598,29854.000
144,21,31311.000,1724,31311.000
145,24,35649.000,1724,35649.000
146,5,4973.000,833,4973.000
147,27,37520.000,1402,37520.000
148,19,27186.000,1463,27186.000
149,26,38688.000,1724,38688.000
150,7,8525.000,1170,8525.000
151,23,32343.000,1598,32343.000
152,28,38202.000,1560,38202.000
153,35,48708.000,1590,48708.000
154,22,31302.000,1598,31302.000
155,23,31649.000,1477,31649.000
156,28,39984.000,1638,39984.000
157,35,49231.000,1552,49231.000
158,21,29569.000,1598,29569.000
159,26,38108.000,1723,38108.000
160,30,44019.000,1716,44019.000
161,28,39734.000,1598,39734.000
162,7,7605.000,960,7605.000
163,39,58228.000,1710,58228.000
164,28,40411.000,1680,40411.000
165,4,3415.000,867,3415.000
166,35,53461.000,1724,53461.000
167,29,43802.000,1724,43802.000
168,31,43820.000,1638,43820.000
169,38,57390.000,1671,57390.000
170,30,42241.000,1598,42241.000
171,27,37695.000,1598,37695.000
172,41,59113.000,1598,59113.000
173,21,27740.000,1554,27740.000
174,30,42713.000,1638,42713.000
175,34,48988.000,1638,48988.000
176,12,16363.000,1560,16363.000
177,17,22958.000,1244,22958.000
178,31,47041.000,1724,47041.000
179,28,39388.000,1638,39388.000
180,29,40417.000,1555,40417.000
181,39,60697.000,1771,60697.000
182,19,29383.000,1641,29383.000
183,34,49229.000,1597,49229.000
184,15,21252.000,1598,21252.000
185,30,42333.000,1680,42333.000
186,36,53938.000,1771,53938.000
187,23,31450.000,1478,31450.000
188,59,85393.000,1680,85393.000
189,11,14047.000,1338,14047.000
190,22,29981.000,1560,29981.000
191,59,87507.000,1680,87507.000
192,24,35849.000,1724,35849.000
193,26,38394.000,1606,38394.000
194,29,42895.000,1638,42895.000
195,22,29529.000,1598,29529.000
196,22,29764.000,1545,29764.000
197,32,44129.000,1483,44129.000
198,28,39093.000,1598,39093.000
199,39,52562.000,1560,52562.000
200,41,60907.000,1675,60907.000
201,51,71307.000,1560,71307.000
202,30,40234.000,1560,40234.000
203,38,53745.000,1598,53745.000
204,4,3477.000,877,3477.000
205,27,38265.000,1513,38265.000
206,25,35543.000,1579,35543.000
207,19,26952.000,1560,26952.000
208,26,35345.000,1560,35345.000
209,23,32302.000,1598,32302.000
210,36,53553.000,1771,53553.000
211,31,44638.000,1680,44638.000
212,25,34368.000,1638,34368.000
213,22,30663.000,1560,30663.000
214,25,35819.000,1560,35819.000
215,36,51827.000,1724,51827.000
216,18,26378.000,1638,26378.000
217,21,28597.000,1560,28597.000
218,23,32911.000,1560,32911.000
219,2,1916.000,1018,1916.000
220,37,55538.000,1480,55538.000
221,36,54441.000,1791,54441.000
222,34,49195.000,1724,49195.000
223,30,42111.000,1598,42111.000
224,23,31410.000,1560,31410.000
225,32,45817.000,1584,45817.000
226,24,36185.000,1694,36185.000
227,4,3980.000,1021,3980.000
228,32,46570.000,1680,46570.000
229,38,55177.000,1713,55177.000
230,34,52576.000,1771,52576.000
231,23,30826.000,1524,30826.000
232,22,30268.000,1560,30268.000
233,26,34795.000,1560,34795.000
234,36,53845.000,1623,53845.000
235,77,112029.000,1501,112029.000
236,35,49906.000,1489,49906.000
237,22,30447.000,1560,30447.000
238,38,57070.000,1724,57070.000
239,52,76131.000,1618,76131.000
240,25,35271.000,1670,35271.000
241,36,53580.000,1620,53580.000
242,24,34129.000,1560,34129.000
243,32,43093.000,1560,43093.000
244,29,40820.000,1598,40820.000
245,3,3016.000,923,3016.000
246,16,21071.000,1405,21071.000
247,17,23267.000,1638,23267.000
248,21,30269.000,1560,30269.000
249,24,32762.000,1560,32762.000
250,46,63701.000,1524,63701.000
251,22,29951.000,1560,29951.000
252,27,39112.000,1724,39112.000
253,33,49912.000,1771,49912.000
254,36,52874.000,1756,52874.000
255,25,35039.000,1638,35039.000
256,19,26472.000,1322,26472.000
257,2,1695.000,855,1695.000
258,29,41128.000,1638,41128.000
259,22,31039.000,1560,31039.000
260,2,1944.000,992,1944.000
261,24,34078.000,1638,34078.000
262,30,44161.000,1680,44161.000
263,56,81747.000,1598,81747.000
264,57,85870.000,1724,85870.000
265,21,28762.000,1524,28762.000
266,25,37124.000,1724,37124.000
267,26,34792.000,1560,34792.000
268,71,100322.000,1560,100322.000
269,32,46581.000,1680,46581.000
270,22,31844.000,1598,31844.000
271,5,5116.000,931,5116.000
272,25,35248.000,1656,35248.000
273,4,3627.000,932,3627.000
274,33,46903.000,1628,46903.000
275,3,3364.000,981,3364.000
276,27,37601.000,1560,37601.000
277,20,27016.000,1598,27016.000
278,30,43376.000,1692,43376.000
279,39,57641.000,1724,57641.000
280,29,40950.000,1638,40950.000
281,33,47409.000,1724,47409.000
282,33,46878.000,1598,46878.000
283,17,23209.000,1388,23209.000
284,28,41439.000,1771,41439.000
285,22,30360.000,1560,30360.000
286,22,30822.000,1524,30822.000
287,22,29597.000,1638,29597.000
288,26,38148.000,1706,38148.000
289,44,65957.000,1771,65957.000
290,29,42153.000,1724,42153.000
291,34,51348.000,1675,51348.000
292,26,35890.000,1638,35890.000
293,10,9905.000,950,9905.000
294,53,73169.000,1524,73169.000
295,20,26578.000,1524,26578.000
296,12,11365.000,972,11365.000
297,12,16144.000,1421,16144.000
298,28,39355.000,1539,39355.000
299,30,43108.000,1638,43108.000
300,33,46293.000,1621,46293.000
301,19,23822.000,1213,23822.000
302,41,61782.000,1724,61782.000
303,32,43218.000,1524,43218.000
304,25,34782.000,1524,34782.000
305,12,15283.000,1390,15283.000
306,31,44770.000,1633,44770.000
307,20,24520.000,1358,24520.000
308,23,30933.000,1524,30933.000
309,37,52361.000,1373,52361.000
310,29,45319.000,1771,45319.000
311,27,37970.000,1560,37970.000
312,50,72031.000,1709,72031.000
313,4,4627.000,1268,4627.000
314,13,16255.000,1227,16255.000
315,33,48702.000,1655,48702.000
316,9,10263.000,1150,10263.000
317,21,28735.000,1524,28735.000
318,28,40743.000,1605,40743.000
319,12,14340.000,1201,14340.000
320,85,125799.000,1638,125799.000
321,29,40990.000,1680,40990.000
322,26,35949.000,1638,35949.000
323,25,33672.000,1555,33672.000
324,21,28900.000,1598,28900.000
325,7,7338.000,1001,7338.000
326,20,26195.000,1524,26195.000
327,33,41089.000,1121,41089.000
328,28,33956.000,1252,33956.000
329,7,7079.000,917,7079.000
330,20,26276.000,1489,26276.000
331,32,46959.000,1724,46959.000
332,27,41212.000,1724,41212.000
333,22,30321.000,1524,30321.000
334,9,9214.000,972,9214.000
335,21,29208.000,1524,29208.000
336,19,26537.000,1524,26537.000
337,7,7793.000,1101,7793.000
338,29,42667.000,1724,42667.000
339,2,2624.000,1390,2624.000
340,85,131571.000,1820,131571.000
341,45,67483.000,1771,67483.000
342,38,52148.000,1524,52148.000
343,34,50609.000,1724,50609.000
344,26,38690.000,1771,38690.000
345,33,46815.000,1680,46815.000
346,29,39836.000,1524,39836.000
347,18,27582.000,1738,27582.000
348,45,68904.000,1820,68904.000
349,53,80523.000,1724,80523.000
350,24,31557.000,1524,31557.000
351,26,36590.000,1598,36590.000
352,5,4754.000,932,4754.000
353,23,31764.000,1560,31764.000
354,29,42937.000,1554,42937.000
355,14,13610.000,945,13610.000
356,20,25778.000,1489,25778.000
357,24,37216.000,1771,37216.000
358,20,28222.000,1598,28222.000
359,46,72163.000,1724,72163.000
360,19,24603.000,1393,24603.000
361,15,20307.000,1489,20307.000
362,26,38251.000,1680,38251.000
363,43,59237.000,1489,59237.000
364,26,38045.000,1724,38045.000
365,42,61929.000,1724,61929.000
366,11,12653.000,1157,12653.000
367,24,32791.000,1524,32791.000
368,6,7586.000,1524,7586.000
369,24,30744.000,1524,30744.000
370,33,45244.000,1560,45244.000
371,35,51657.000,1724,51657.000
372,26,36791.000,1680,36791.000
373,47,66383.000,1560,66383.000
374,42,61518.000,1680,61518.000
375,6,7039.000,1091,7039.000
376,20,27511.000,1489,27511.000
377,54,75329.000,1560,75329.000
378,30,44931.000,1569,44931.000
379,23,32996.000,1692,32996.000
380,31,42036.000,1524,42036.000
381,24,32455.000,1524,32455.000
382,25,35124.000,1680,35124.000
383,35,44836.000,1560,44836.000
384,33,45676.000,1598,45676.000
385,28,40484.000,1724,40484.000
386,27,36551.000,1413,36551.000
387,39,57907.000,1724,57907.000
388,16,22271.000,1375,22271.000
389,29,38135.000,1489,38135.000
390,18,24687.000,1524,24687.000
391,34,45542.000,1524,45542.000
392,25,36423.000,1680,36423.000
393,24,35168.000,1680,35168.000
394,37,55297.000,1724,55297.000
395,26,35554.000,1524,35554.000
396,52,70449.000,1489,70449.000
397,23,29142.000,1489,29142.000
398,35,52077.000,1597,52077.000
399,20,26713.000,1489,26713.000
400,34,51331.000,1771,51331.000
401,26,36036.000,1560,36036.000
402,20,25869.000,1489,25869.000
403,15,21330.000,1489,21330.000
404,25,34173.000,1452,34173.000
405,46,61271.000,1489,61271.000
406,26,34565.000,1524,34565.000
407,36,52843.000,1724,52843.000
408,23,30806.000,1489,30806.000
409,26,37913.000,1680,37913.000
410,29,41930.000,1724,41930.000
411,24,33958.000,1354,33958.000
412,38,54997.000,1747,54997.000
413,48,72233.000,1771,72233.000
414,5,6124.000,1160,6124.000
415,8,9551.000,1273,9551.000
416,35,52419.000,1671,52419.000
417,27,36875.000,1560,36875.000
418,33,49142.000,1724,49142.000
419,38,51907.000,1524,51907.000
420,39,52721.000,1489,52721.000
421,59,83659.000,1598,83659.000
422,36,47892.000,1524,47892.000
423,4,4393.000,1211,4393.000
424,30,41679.000,1598,41679.000
425,33,47114.000,1581,47114.000
426,25,31308.000,1456,31308.000
427,21,29174.000,1560,29174.000
428,37,51636.000,1598,51636.000
429,25,33568.000,1524,33568.000
430,27,38572.000,1598,38572.000
431,31,43823.000,1472,43823.000
432,28,37511.000,1560,37511.000
433,13,17740.000,1560,17740.000
434,27,35363.000,1489,35363.000
435,49,67366.000,1489,67366.000
436,31,43869.000,1491,43869.000
437,48,72978.000,1771,72978.000
438,25,38035.000,1724,38035.000
439,18,26330.000,1598,26330.000
440,22,30419.000,1560,30419.000
441,29,38882.000,1560,38882.000
442,41,54474.000,1456,54474.000
443,40,58388.000,1718,58388.000
444,22,28470.000,1524,28470.000
445,24,31895.000,1554,31895.000
446,2,1799.000,993,1799.000
447,31,46102.000,1612,46102.000
448,33,49263.000,1724,49263.000
449,20,28222.000,1680,28222.000
450,57,78778.000,1524,78778.000
451,27,35502.000,1524,35502.000
452,35,50408.000,1724,50408.000
453,35,51950.000,1771,51950.000
454,9,10808.000,1134,10808.000
455,34,45879.000,1524,45879.000
456,24,31798.000,1489,31798.000
457,24,35768.000,1680,35768.000
458,27,34691.000,1489,34691.000
459,19,26804.000,1560,26804.000
460,39,52027.000,1456,52027.000
461,44,59538.000,1456,59538.000
462,30,41948.000,1435,41948.000
463,31,46644.000,1771,46644.000
464,16,22031.000,1598,22031.000
465,25,31498.000,1456,31498.000
466,31,45845.000,1771,45845.000
467,52,85280.000,1820,85280.000
468,21,28633.000,1489,28633.000
469,9,11340.000,1152,11340.000
470,17,24132.000,1638,24132.000
471,24,35117.000,1680,35117.000
472,23,30288.000,1456,30288.000
473,23,31052.000,1560,31052.000
474,4,4805.000,1267,4805.000
475,19,25314.000,1489,25314.000
476,4,3776.000,1009,3776.000
477,9,10870.000,1065,10870.000
478,31,43879.000,1598,43879.000
479,14,16591.000,1354,16591.000
480,21,27280.000,1456,27280.000
481,3,2705.000,911,2705.000
482,27,37738.000,1598,37738.000
483,34,49902.000,1724,49902.000
484,29,40535.000,1724,40535.000
485,40,59458.000,1737,59458.000
486,2,1837.000,971,1837.000
487,55,80956.000,1680,80956.000
488,28,35831.000,1456,35831.000
489,28,36558.000,1489,36558.000
490,24,33496.000,1598,33496.000
491,49,71734.000,1680,71734.000
492,18,23658.000,1282,23658.000
493,34,50998.000,1724,50998.000
494,23,34297.000,1724,34297.000
495,32,44639.000,1598,44639.000
496,29,41827.000,1635,41827.000
497,27,36055.000,1524,36055.000
498,26,35078.000,1638,35078.000
499,63,93106.000,1680,93106.000
500,28,36973.000,1524,36973.000
501,29,37753.000,1456,37753.000
502,70,103372.000,1718,103372.000
503,27,37504.000,1598,37504.000
504,21,29844.000,1560,29844.000
505,103,141294.000,1456,141294.000
506,6,7142.000,1197,7142.000
507,45,63415.000,1656,63415.000
508,31,46130.000,1687,46130.000
509,39,55887.000,1669,55887.000
510,25,33231.000,1524,33231.000
511,8,10158.000,1284,10158.000
512,20,24849.000,1456,24849.000
513,3,3263.000,1174,3263.000
514,22,30216.000,1456,30216.000
515,22,28856.000,1456,28856.000
516,22,29907.000,1560,29907.000
517,24,34342.000,1598,34342.000
518,2,2255.000,1380,2255.000
519,24,33785.000,1560,33785.000
520,24,31969.000,1524,31969.000
521,23,34378.000,1724,34378.000
522,29,42526.000,1724,42526.000
523,22,30923.000,1551,30923.000
524,2,1670.000,836,1670.000
525,28,38190.000,1680,38190.000
526,24,33459.000,1638,33459.000
527,45,58527.000,1456,58527.000
528,4,4496.000,1181,4496.000
529,34,49391.000,1680,49391.000
530,33,48085.000,1705,48085.000
531,21,29348.000,1489,29348.000
532,30,40196.000,1560,40196.000
533,29,38980.000,1560,38980.000
534,28,41779.000,1617,41779.000
535,73,105468.000,1638,105468.000
536,12,15650.000,1524,15650.000
537,22,28025.000,1424,28025.000
538,31,46470.000,1771,46470.000
539,21,29407.000,1560,29407.000
540,21,27152.000,1424,27152.000
541,23,30327.000,1524,30327.000
542,30,41077.000,1524,41077.000
543,21,27408.000,1489,27408.000
544,3,2736.000,862,2736.000
545,30,42885.000,1706,42885.000
546,47,67525.000,1680,67525.000
547,3,3405.000,1132,3405.000
548,25,33965.000,1598,33965.000
549,3,3096.000,1037,3096.000
550,23,30438.000,1560,30438.000
551,28,36585.000,1524,36585.000
552,22,27214.000,1456,27214.000
553,32,43675.000,1560,43675.000
554,39,56438.000,1724,56438.000
555,33,47971.000,1694,47971.000
556,28,39594.000,1724,39594.000
557,27,34668.000,1456,34668.000
558,6,6499.000,1032,6499.000
559,20,28129.000,1598,28129.000
560,28,41315.000,1724,41315.000
561,37,49310.000,1456,49310.000
562,25,32554.000,1424,32554.000
563,34,49498.000,1724,49498.000
564,2,1741.000,923,1741.000
565,29,38682.000,1456,38682.000
566,46,64704.000,1638,64704.000
567,25,33784.000,1470,33784.000
568,26,36784.000,1680,36784.000
569,20,27756.000,1450,27756.000
570,41,59613.000,1724,59613.000
571,17,21631.000,1424,21631.000
572,43,62404.000,1638,62404.000
573,23,30711.000,1524,30711.000
574,55,74885.000,1524,74885.000
575,11,13863.000,1146,13863.000
576,18,24219.000,1489,24219.000
577,4,4292.000,1117,4292.000
578,26,37330.000,1680,37330.000
579,21,32138.000,1682,32138.000
580,19,28842.000,1771,28842.000
581,7,8610.000,1277,8610.000
582,41,54687.000,1489,54687.000
583,22,28399.000,1456,28399.000
584,4,3920.000,1082,3920.000
585,2,1794.000,955,1794.000
586,21,27268.000,1456,27268.000
587,49,74464.000,1724,74464.000
588,27,35675.000,1489,35675.000
589,28,37375.000,1456,37375.000
590,4,4642.000,1255,4642.000
591,18,23957.000,1424,23957.000
592,24,33236.000,1460,33236.000
593,50,70913.000,1680,70913.000
594,32,46533.000,1700,46533.000
595,48,62434.000,1424,62434.000
596,29,41718.000,1638,41718.000
597,31,43061.000,1577,43061.000
598,39,55813.000,1638,55813.000
599,28,38148.000,1524,38148.000
600,4,4285.000,1135,4285.000
601,38,56592.000,1728,56592.000
602,21,30461.000,1680,30461.000
603,6,6380.000,1046,6380.000
604,19,24706.000,1424,24706.000
605,19,23680.000,1394,23680.000
606,34,51215.000,1724,51215.000
607,20,25963.000,1424,25963.000
608,69,91732.000,1424,91732.000
609,20,25299.000,1394,25299.000
610,27,34331.000,1424,34331.000
611,22,30902.000,1560,30902.000
612,25,34118.000,1598,34118.000
613,26,35644.000,1598,35644.000
614,19,24205.000,1394,24205.000
615,25,36319.000,1698,36319.000
616,19,24171.000,1424,24171.000
617,23,32105.000,1629,32105.000
618,27,37803.000,1680,37803.000
619,54,75577.000,1560,75577.000
620,9,9036.000,1005,9036.000
621,20,30014.000,1724,30014.000
622,17,23410.000,1560,23410.000
623,22,28770.000,1456,28770.000
624,37,54306.000,1680,54306.000
625,25,33122.000,1522,33122.000
626,26,36006.000,1560,36006.000
627,6,6675.000,1036,6675.000
628,28,40276.000,1664,40276.000
629,23,31300.000,1469,31300.000
630,28,39952.000,1724,39952.000
631,23,29210.000,1394,29210.000
632,19,24848.000,1424,24848.000
633,34,49610.000,1724,49610.000
634,55,83549.000,1771,83549.000
635,27,34368.000,1424,34368.000
636,7,8524.000,1163,8524.000
637,24,30833.000,1489,30833.000
638,20,25885.000,1394,25885.000
639,22,28811.000,1456,28811.000
640,27,36722.000,1560,36722.000
641,66,99566.000,1724,99566.000
642,28,41569.000,1582,41569.000
643,40,55751.000,1680,55751.000
644,2,1636.000,830,1636.000
645,16,20156.000,1456,20156.000
646,23,30185.000,1524,30185.000
647,23,34821.000,1680,34821.000
648,28,40887.000,1680,40887.000
649,22,30145.000,1680,30145.000
650,26,36699.000,1598,36699.000
651,29,43905.000,1771,43905.000
652,28,42211.000,1771,42211.000
653,24,36070.000,1724,36070.000
654,17,22905.000,1489,22905.000
655,2,1756.000,951,1756.000
656,22,26195.000,1394,26195.000
657,21,26921.000,1424,26921.000
658,46,68518.000,1771,68518.000
659,29,39980.000,1555,39980.000
660,13,17909.000,1455,17909.000
661,24,29446.000,1394,29446.000
662,27,37212.000,1524,37212.000
663,45,61358.000,1524,61358.000
664,23,32181.000,1638,32181.000
665,25,35948.000,1638,35948.000
666,23,28550.000,1414,28550.000
667,18,25250.000,1560,25250.000
668,21,28179.000,1524,28179.000
669,37,48594.000,1560,48594.000
670,34,50493.000,1771,50493.000
671,37,56533.000,1771,56533.000
672,36,45592.000,1424,45592.000
673,24,30655.000,1424,30655.000
674,26,33229.000,1394,33229.000
675,19,24901.000,1524,24901.000
676,29,41973.000,1598,41973.000
677,23,30284.000,1489,30284.000
678,30,42346.000,1675,42346.000
679,35,52592.000,1771,52592.000
680,17,21949.000,1456,21949.000
681,3,3140.000,897,3140.000
682,14,18814.000,1510,18814.000
683,2,1710.000,867,1710.000
684,20,26956.000,1489,26956.000
685,39,55903.000,1598,55903.000
686,26,36921.000,1724,36921.000
687,24,32419.000,1598,32419.000
688,20,25648.000,1394,25648.000
689,19,26106.000,1489,26106.000
690,21,27222.000,1394,27222.000
691,19,24584.000,1424,24584.000
692,5,5371.000,901,5371.000
693,20,27614.000,1489,27614.000
694,44,64725.000,1680,64725.000
695,25,36015.000,1724,36015.000
696,39,56192.000,1680,56192.000
697,40,58495.000,1771,58495.000
698,20,27031.000,1456,27031.000
699,22,28212.000,1524,28212.000
700,20,28372.000,1598,28372.000
701,22,28050.000,1424,28050.000
702,39,48889.000,1394,48889.000
703,64,91868.000,1598,91868.000
704,27,40117.000,1621,40117.000
705,28,41549.000,1771,41549.000
706,21,28110.000,1319,28110.000
707,21,27152.000,1424,27152.000
708,2,1908.000,983,1908.000
709,29,41391.000,1602,41391.000
710,37,52960.000,1719,52960.000
711,29,42769.000,1562,42769.000
712,21,25974.000,1394,25974.000
713,30,40751.000,1456,40751.000
714,24,33476.000,1560,33476.000
715,17,21426.000,1365,21426.000
716,26,34597.000,1560,34597.000
717,22,27161.000,1394,27161.000
718,33,45803.000,1440,45803.000
719,33,48738.000,1724,48738.000
720,71,106769.000,1724,106769.000
721,23,29686.000,1456,29686.000
722,4,4359.000,1168,4359.000
723,16,20260.000,1424,20260.000
724,14,17799.000,1524,17799.000
725,20,27275.000,1489,27275.000
726,2,1897.000,955,1897.000
727,17,23385.000,1310,23385.000
728,20,24702.000,1424,24702.000
729,13,17859.000,1598,17859.000
730,15,19383.000,1272,19383.000
731,31,44333.000,1680,44333.000
732,24,32562.000,1638,32562.000
733,19,24069.000,1456,24069.000
734,30,38732.000,1424,38732.000
735,23,33504.000,1564,33504.000
736,30,42839.000,1724,42839.000
737,21,30677.000,1671,30677.000
738,20,27447.000,1560,27447.000
739,16,20122.000,1365,20122.000
740,28,33886.000,1326,33886.000
741,5,4691.000,921,4691.000
742,26,36303.000,1560,36303.000
743,29,42608.000,1724,42608.000
744,2,1870.000,978,1870.000
745,20,25694.000,1365,25694.000
746,23,28362.000,1394,28362.000
747,21,27469.000,1394,27469.000
748,27,40211.000,1644,40211.000
749,35,53482.000,1724,53482.000
750,28,42167.000,1771,42167.000
751,17,24073.000,1560,24073.000
752,25,33395.000,1456,33395.000
753,20,25894.000,1456,25894.000
754,19,25692.000,1559,25692.000
755,26,35278.000,1489,35278.000
756,29,36227.000,1365,36227.000
757,32,47344.000,1771,47344.000
758,28,38721.000,1484,38721.000
759,33,41559.000,1394,41559.000
760,20,27740.000,1524,27740.000
761,18,24278.000,1551,24278.000
762,22,29438.000,1524,29438.000
763,28,35448.000,1424,35448.000
764,19,23852.000,1424,23852.000
765,23,34226.000,1680,34226.000
766,18,23127.000,1456,23127.000
767,29,43221.000,1724,43221.000
768,23,31374.000,1524,31374.000
769,25,31541.000,1394,31541.000
770,41,56681.000,1598,56681.000
771,31,45663.000,1724,45663.000
772,27,36972.000,1680,36972.000
773,7,8452.000,1140,8452.000
774,24,32234.000,1524,32234.000
775,25,35536.000,1680,35536.000
776,2,1739.000,876,1739.000
777,23,30212.000,1560,30212.000
778,29,38438.000,1560,38438.000
779,30,45109.000,1736,45109.000
780,25,34541.000,1598,34541.000
781,4,5043.000,1282,5043.000
782,19,25481.000,1489,25481.000
783,2,2370.000,1438,2370.000
784,5,5734.000,1096,5734.000
785,19,24691.000,1424,24691.000
786,27,32898.000,1337,32898.000
787,28,37578.000,1638,37578.000
788,38,54776.000,1656,54776.000
789,11,13513.000,1169,13513.000
790,20,25485.000,1456,25485.000
791,21,27442.000,1456,27442.000
792,12,16767.000,1585,16767.000
793,27,39861.000,1724,39861.000
794,19,23591.000,1365,23591.000
795,31,43807.000,1508,43807.000
796,13,17280.000,1524,17280.000
797,24,31792.000,1489,31792.000
798,24,30971.000,1456,30971.000
799,28,35171.000,1365,35171.000
800,19,22811.000,1365,22811.000
801,26,38035.000,1724,38035.000
802,20,24595.000,1365,24595.000
803,22,26593.000,1424,26593.000
804,21,28451.000,1560,28451.000
805,18,21739.000,1365,21739.000
806,13,16290.000,1395,16290.000
807,23,31839.000,1560,31839.000
808,27,39032.000,1638,39032.000
809,24,33667.000,1680,33667.000
810,21,28361.000,1524,28361.000
811,23,29585.000,1424,29585.000
812,36,53273.000,1771,53273.000
813,24,30174.000,1394,30174.000
814,30,43108.000,1676,43108.000
815,23,28655.000,1365,28655.000
816,22,29723.000,1560,29723.000
817,17,22504.000,1438,22504.000
818,36,44981.000,1365,44981.000
819,29,42811.000,1680,42811.000
820,33,46198.000,1385,46198.000
821,27,36898.000,1560,36898.000
822,19,23211.000,1365,23211.000
823,29,37867.000,1345,37867.000
