 ,Area,IntDen,Median,RawIntDen
1803,8,8643.000,1251,8643.000
1804,6,7334.000,1297,7334.000
1805,7,7623.000,1078,7623.000
1806,10,11817.000,1295,11817.000
1807,10,11199.000,920,11199.000
1808,10,11356.000,1142,11356.000
1809,11,13874.000,1227,13874.000
1810,4,4963.000,1285,4963.000
1811,12,14964.000,1332,14964.000
1812,7,7448.000,1065,7448.000
1813,57,73838.000,1477,73838.000
1814,11,13176.000,1316,13176.000
1815,6,7268.000,1265,7268.000
1816,8,9297.000,1285,9297.000
1817,6,6910.000,1133,6910.000
1818,8,9722.000,1173,9722.000
1819,30,36653.000,1213,36653.000
1820,7,8126.000,1101,8126.000
1821,9,9874.000,1086,9874.000
1822,9,10632.000,1185,10632.000
1823,7,7787.000,992,7787.000
1824,8,8359.000,1030,8359.000
1825,8,10776.000,1474,10776.000
1826,9,11239.000,1265,11239.000
1827,6,6992.000,1394,6992.000
1828,7,8114.000,1260,8114.000
1829,4,4746.000,1352,4746.000
1830,5,7256.000,1560,7256.000
1831,4,4642.000,1394,4642.000
1832,4,4545.000,1260,4545.000
1833,2,2491.000,1260,2491.000
1834,7,7973.000,1124,7973.000
1835,8,7489.000,932,7489.000
1836,7,9195.000,1347,9195.000
1837,10,12621.000,1254,12621.000
1838,4,4093.000,1098,4093.000
1839,5,6379.000,1290,6379.000
1840,4,5630.000,1489,5630.000
1841,10,12492.000,1280,12492.000
1842,8,8973.000,1209,8973.000
1843,9,10544.000,1173,10544.000
1844,7,8172.000,1235,8172.000
1845,8,8217.000,984,8217.000
1846,4,4692.000,1187,4692.000
1847,8,9548.000,1207,9548.000
1848,8,8756.000,1249,8756.000
1849,6,6900.000,1131,6900.000
1850,6,8486.000,1560,8486.000
1851,6,7762.000,1424,7762.000
1852,10,12784.000,1428,12784.000
1853,12,15069.000,1262,15069.000
1854,7,7614.000,1044,7614.000
1855,3,3242.000,1176,3242.000
1856,8,9693.000,1136,9693.000
1857,10,11875.000,1168,11875.000
1858,4,3856.000,1004,3856.000
1859,7,8493.000,1128,8493.000
1860,2,1703.000,868,1703.000
1861,8,9857.000,1338,9857.000
1862,7,9111.000,1207,9111.000
1863,5,5737.000,1197,5737.000
1864,7,8446.000,1260,8446.000
1865,5,5342.000,1032,5342.000
1866,8,8966.000,1281,8966.000
1867,7,8756.000,1156,8756.000
1868,6,6742.000,1249,6742.000
1869,6,6996.000,1260,6996.000
1870,8,9425.000,1337,9425.000
1871,6,6633.000,1138,6633.000
1872,13,15489.000,1174,15489.000
1873,6,6993.000,1127,6993.000
1874,10,13538.000,1446,13538.000
1875,3,3138.000,1065,3138.000
1876,8,10351.000,1288,10351.000
1877,5,5388.000,1029,5388.000
1878,2,2043.000,1045,2043.000
1879,3,2687.000,842,2687.000
1880,10,11996.000,1214,11996.000
1881,9,10994.000,1289,10994.000
1882,3,3321.000,1107,3321.000
1883,8,9620.000,1394,9620.000
1884,13,15165.000,1148,15165.000
1885,3,2773.000,968,2773.000
1886,9,12081.000,1448,12081.000
1887,10,11996.000,1143,11996.000
1888,4,4149.000,1063,4149.000
1889,4,4383.000,1125,4383.000
1890,6,7266.000,1386,7266.000
1891,6,6365.000,1007,6365.000
1892,5,6363.000,1306,6363.000
1893,11,12795.000,1260,12795.000
1894,9,11543.000,1333,11543.000
1895,6,6541.000,1191,6541.000
1896,6,6787.000,1188,6787.000
1897,6,8418.000,1489,8418.000
1898,6,5983.000,1014,5983.000
1899,7,8708.000,1277,8708.000
1900,8,9977.000,1365,9977.000
1901,7,8921.000,1365,8921.000
1902,4,5306.000,1337,5306.000
1903,10,12706.000,1422,12706.000
1904,11,13215.000,1155,13215.000
1905,12,15484.000,1327,15484.000
1906,7,8026.000,1085,8026.000
1907,6,6807.000,1158,6807.000
1908,5,6029.000,1310,6029.000
1909,9,10157.000,1186,10157.000
1910,9,10977.000,1167,10977.000
1911,7,8993.000,1356,8993.000
1912,7,7783.000,1051,7783.000
1913,6,7581.000,1365,7581.000
1914,12,14146.000,1337,14146.000
1915,5,5474.000,1016,5474.000
1916,4,4557.000,1285,4557.000
1917,8,8787.000,1108,8787.000
1918,8,8412.000,1042,8412.000
1919,7,9514.000,1468,9514.000
1920,7,7921.000,1071,7921.000
1921,5,5546.000,1011,5546.000
1922,6,7322.000,1424,7322.000
1923,9,10123.000,1107,10123.000
1924,8,9428.000,1265,9428.000
1925,6,7955.000,1412,7955.000
1926,2,2175.000,1260,2175.000
1927,12,13247.000,1131,13247.000
1928,11,12183.000,1084,12183.000
1929,4,4615.000,1201,4615.000
1930,9,9320.000,905,9320.000
1931,4,4029.000,1005,4029.000
1932,14,19405.000,1638,19405.000
1933,2,2355.000,1200,2355.000
1934,10,12106.000,1343,12106.000
1935,8,9312.000,1285,9312.000
1936,9,10230.000,1044,10230.000
1937,2,2159.000,1158,2159.000
1938,7,8518.000,1292,8518.000
1939,4,4401.000,1113,4401.000
1940,7,9259.000,1403,9259.000
1941,9,11535.000,1330,11535.000
1942,12,14971.000,1357,14971.000
1943,7,7468.000,1039,7468.000
1944,4,5076.000,1285,5076.000
1945,2,1833.000,997,1833.000
1946,9,11870.000,1225,11870.000
1947,8,10125.000,1206,10125.000
1948,8,8347.000,1082,8347.000
1949,4,4324.000,1088,4324.000
1950,6,7272.000,1287,7272.000
1951,8,8498.000,1095,8498.000
1952,3,3606.000,1058,3606.000
1953,8,9102.000,1093,9102.000
1954,13,17196.000,1355,17196.000
1955,17,19832.000,1230,19832.000
1956,4,4683.000,1285,4683.000
1957,7,8641.000,1276,8641.000
1958,8,10084.000,1435,10084.000
1959,10,11832.000,1165,11832.000
1960,7,7486.000,1114,7486.000
1961,5,5339.000,980,5339.000
1962,10,11094.000,1169,11094.000
1963,3,2861.000,928,2861.000
1964,4,3955.000,1018,3955.000
1965,12,14677.000,1280,14677.000
1966,7,8314.000,1310,8314.000
1967,6,6949.000,1285,6949.000
1968,5,5922.000,1226,5922.000
1969,9,10406.000,1214,10406.000
1970,9,9673.000,1076,9673.000
1971,7,8452.000,1333,8452.000
1972,13,14431.000,1055,14431.000
1973,6,6060.000,968,6060.000
1974,7,8858.000,1310,8858.000
1975,4,4397.000,1173,4397.000
1976,9,10387.000,1045,10387.000
1977,9,10867.000,1273,10867.000
1978,16,18966.000,1166,18966.000
1979,8,9928.000,1376,9928.000
1980,4,4529.000,1163,4529.000
1981,12,15446.000,1220,15446.000
1982,7,8852.000,1194,8852.000
1983,12,13067.000,1148,13067.000
1984,2,2504.000,1337,2504.000
1985,7,8031.000,1106,8031.000
1986,4,5301.000,1380,5301.000
1987,8,9295.000,1311,9295.000
1988,10,11483.000,1260,11483.000
1989,9,11145.000,1272,11145.000
1990,8,8920.000,1092,8920.000
1991,6,5661.000,997,5661.000
1992,11,13101.000,1123,13101.000
1993,6,6508.000,1046,6508.000
1994,3,3285.000,1006,3285.000
1995,10,11414.000,1285,11414.000
1996,3,2712.000,893,2712.000
1997,7,7156.000,1013,7156.000
1998,4,3803.000,900,3803.000
1999,8,9577.000,1135,9577.000
2000,6,7245.000,1302,7245.000
2001,8,8773.000,1310,8773.000
2002,16,16743.000,1038,16743.000
2003,7,8930.000,1489,8930.000
2004,6,7041.000,1285,7041.000
2005,12,13992.000,1206,13992.000
2006,15,17901.000,1280,17901.000
2007,10,11522.000,1285,11522.000
2008,4,5140.000,1285,5140.000
2009,6,6832.000,1285,6832.000
2010,10,12848.000,1238,12848.000
2011,7,7801.000,1098,7801.000
2012,7,7794.000,1127,7794.000
2013,8,10516.000,1378,10516.000
2014,5,6150.000,1199,6150.000
2015,6,7318.000,1101,7318.000
2016,2,2239.000,1143,2239.000
2017,10,11145.000,1141,11145.000
2018,8,9068.000,1185,9068.000
2019,7,8377.000,1043,8377.000
2020,9,9231.000,1014,9231.000
2021,16,21154.000,1234,21154.000
2022,13,16357.000,1178,16357.000
2023,8,10185.000,1408,10185.000
2024,11,13833.000,1295,13833.000
2025,8,8423.000,1082,8423.000
2026,8,10120.000,1403,10120.000
2027,3,3348.000,1130,3348.000
2028,8,9486.000,1225,9486.000
2029,3,3084.000,895,3084.000
2030,13,16592.000,1166,16592.000
2031,22,26893.000,1148,26893.000
2032,10,11612.000,1285,11612.000
2033,4,4388.000,1106,4388.000
2034,4,4124.000,1190,4124.000
2035,5,6048.000,1129,6048.000
2036,6,7949.000,1424,7949.000
2037,5,6029.000,1194,6029.000
2038,14,17248.000,1337,17248.000
2039,15,15938.000,993,15938.000
2040,7,8356.000,1097,8356.000
2041,14,18141.000,1342,18141.000
2042,5,4901.000,856,4901.000
2043,7,8164.000,1236,8164.000
2044,9,10606.000,1191,10606.000
2045,18,18938.000,1033,18938.000
2046,11,12146.000,972,12146.000
2047,7,8820.000,1107,8820.000
2048,6,7200.000,1337,7200.000
2049,9,11423.000,1310,11423.000
2050,6,7313.000,1396,7313.000
2051,10,12304.000,1210,12304.000
2052,11,14096.000,1456,14096.000
2053,2,2278.000,1260,2278.000
2054,15,17934.000,1285,17934.000
2055,7,8273.000,1310,8273.000
2056,5,6389.000,1252,6389.000
2057,9,10867.000,1055,10867.000
2058,9,11098.000,1255,11098.000
2059,11,12999.000,1236,12999.000
2060,8,9907.000,1394,9907.000
2061,9,10514.000,1242,10514.000
2062,8,9001.000,1038,9001.000
2063,5,4974.000,925,4974.000
2064,9,11758.000,1341,11758.000
2065,5,6328.000,1343,6328.000
2066,9,10556.000,1178,10556.000
2067,9,10518.000,981,10518.000
2068,6,6759.000,1234,6759.000
2069,9,10365.000,1153,10365.000
2070,10,11029.000,1121,11029.000
2071,3,2966.000,971,2966.000
2072,11,14268.000,1419,14268.000
2073,6,7647.000,1524,7647.000
2074,6,6749.000,1259,6749.000
2075,5,6064.000,1310,6064.000
2076,8,7480.000,923,7480.000
2077,12,15442.000,1138,15442.000
2078,8,9976.000,1262,9976.000
2079,8,9224.000,1177,9224.000
2080,9,9448.000,987,9448.000
2081,7,8867.000,1110,8867.000
2082,4,5824.000,1456,5824.000
2083,5,6919.000,1456,6919.000
2084,7,8658.000,1133,8658.000
2085,4,3934.000,1005,3934.000
2086,14,18750.000,1515,18750.000
2087,4,4428.000,1310,4428.000
2088,9,10226.000,1310,10226.000
2089,4,4340.000,1157,4340.000
2090,7,9022.000,1424,9022.000
2091,5,6619.000,1321,6619.000
2092,8,8939.000,1090,8939.000
2093,9,10506.000,1114,10506.000
2094,8,8496.000,1018,8496.000
2095,7,7372.000,933,7372.000
2096,5,6576.000,1358,6576.000
2097,8,8875.000,1147,8875.000
2098,10,13155.000,1346,13155.000
2099,7,8291.000,1195,8291.000
2100,9,11936.000,1180,11936.000
2101,8,9670.000,1377,9670.000
2102,11,12135.000,994,12135.000
2103,7,8796.000,1365,8796.000
2104,6,7117.000,1235,7117.000
2105,12,15120.000,1378,15120.000
2106,7,8717.000,1211,8717.000
2107,9,10443.000,1147,10443.000
2108,7,8129.000,1310,8129.000
2109,7,8742.000,1345,8742.000
2110,15,18688.000,1132,18688.000
2111,9,11162.000,1310,11162.000
2112,8,9029.000,1127,9029.000
2113,2,2287.000,1458,2287.000
2114,7,8456.000,1365,8456.000
2115,7,8113.000,1109,8113.000
2116,9,9715.000,968,9715.000
2117,11,12652.000,1207,12652.000
2118,8,9533.000,1365,9533.000
2119,9,11239.000,1290,11239.000
2120,7,8246.000,1229,8246.000
2121,4,3582.000,858,3582.000
2122,9,11685.000,1420,11685.000
2123,12,13719.000,1180,13719.000
2124,10,12784.000,1394,12784.000
2125,3,2567.000,848,2567.000
2126,10,11591.000,1310,11591.000
2127,8,9050.000,1184,9050.000
2128,9,9776.000,1071,9776.000
2129,12,14089.000,1270,14089.000
2130,11,13285.000,1310,13285.000
2131,8,8952.000,1245,8952.000
2132,8,10104.000,1278,10104.000
2133,8,9092.000,1142,9092.000
2134,8,9763.000,1178,9763.000
2135,10,11918.000,1294,11918.000
2136,7,8107.000,1135,8107.000
2137,5,6385.000,1394,6385.000
2138,9,11174.000,1337,11174.000
2139,6,6103.000,985,6103.000
2140,7,7541.000,1033,7541.000
2141,13,15950.000,1088,15950.000
2142,13,15102.000,1183,15102.000
2143,12,14169.000,1212,14169.000
2144,12,14943.000,1308,14943.000
2145,8,8693.000,1029,8693.000
2146,10,12075.000,1231,12075.000
2147,10,12217.000,1343,12217.000
2148,13,15234.000,1186,15234.000
2149,9,10850.000,1333,10850.000
2150,7,8889.000,1244,8889.000
2151,9,10462.000,1151,10462.000
2152,5,4594.000,904,4594.000
2153,6,7913.000,1513,7913.000
2154,7,9263.000,1471,9263.000
2155,9,11368.000,1365,11368.000
2156,8,9903.000,1456,9903.000
2157,9,11329.000,1394,11329.000
2158,7,7872.000,1047,7872.000
2159,12,12988.000,1082,12988.000
2160,17,20671.000,1271,20671.000
2161,8,8979.000,1138,8979.000
2162,10,13423.000,1447,13423.000
2163,8,9800.000,1310,9800.000
2164,7,6914.000,951,6914.000
2165,10,12865.000,1176,12865.000
2166,13,15453.000,1180,15453.000
2167,7,8814.000,1337,8814.000
2168,6,6515.000,1151,6515.000
2169,6,7220.000,1271,7220.000
2170,3,3284.000,957,3284.000
2171,10,12490.000,1253,12490.000
2172,4,4855.000,1461,4855.000
2173,13,15728.000,1167,15728.000
2174,8,8759.000,1140,8759.000
2175,7,8330.000,1176,8330.000
2176,8,10411.000,1375,10411.000
2177,8,9935.000,1276,9935.000
2178,11,13879.000,1394,13879.000
2179,11,13387.000,1218,13387.000
2180,12,14431.000,1156,14431.000
2181,8,8825.000,1036,8825.000
2182,9,9762.000,1089,9762.000
2183,3,2619.000,856,2619.000
2184,5,4610.000,911,4610.000
2185,6,6842.000,1218,6842.000
2186,2,2162.000,1221,2162.000
2187,6,7411.000,1365,7411.000
2188,7,9130.000,1368,9130.000
2189,16,18844.000,1310,18844.000
2190,8,9909.000,1455,9909.000
2191,6,8920.000,1592,8920.000
2192,21,25419.000,1171,25419.000
2193,10,13184.000,1438,13184.000
2194,8,10386.000,1374,10386.000
2195,5,6364.000,1305,6364.000
2196,6,7484.000,1284,7484.000
2197,2,2530.000,1365,2530.000
2198,12,15471.000,1430,15471.000
2199,6,7724.000,1337,7724.000
2200,8,9525.000,1271,9525.000
2201,10,10999.000,1156,10999.000
2202,7,8612.000,1165,8612.000
2203,7,8771.000,1321,8771.000
2204,7,8767.000,1243,8767.000
2205,8,9377.000,1317,9377.000
2206,6,7570.000,1334,7570.000
2207,11,13542.000,1114,13542.000
2208,2,1677.000,846,1677.000
2209,11,13172.000,1365,13172.000
2210,4,4559.000,1139,4559.000
2211,5,5545.000,1013,5545.000
2212,10,11748.000,1393,11748.000
2213,2,1945.000,1061,1945.000
2214,10,11868.000,1172,11868.000
2215,5,5391.000,1031,5391.000
2216,9,10570.000,1130,10570.000
2217,11,13728.000,1356,13728.000
2218,9,10748.000,1150,10748.000
2219,21,26008.000,1365,26008.000
2220,6,6236.000,1111,6236.000
2221,10,10514.000,972,10514.000
2222,10,12468.000,1168,12468.000
2223,10,12417.000,1341,12417.000
2224,8,9565.000,1301,9565.000
2225,4,3699.000,927,3699.000
2226,11,12596.000,1104,12596.000
2227,7,8394.000,1189,8394.000
2228,8,9701.000,1245,9701.000
2229,6,7732.000,1260,7732.000
2230,9,10997.000,1337,10997.000
2231,7,8884.000,1456,8884.000
2232,9,10661.000,1079,10661.000
2233,2,2458.000,1424,2458.000
2234,15,18233.000,1186,18233.000
2235,7,8659.000,1271,8659.000
2236,9,9796.000,1008,9796.000
2237,12,15307.000,1277,15307.000
2238,7,9591.000,1407,9591.000
2239,9,10317.000,977,10317.000
2240,5,5229.000,1071,5229.000
2241,9,10423.000,1145,10423.000
2242,18,21406.000,1267,21406.000
2243,8,8613.000,1076,8613.000
2244,7,7931.000,1004,7931.000
2245,8,9899.000,1315,9899.000
2246,8,8932.000,1126,8932.000
2247,2,1898.000,1033,1898.000
2248,7,8242.000,1137,8242.000
2249,7,7839.000,1043,7839.000
2250,7,8191.000,1092,8191.000
2251,3,3547.000,1118,3547.000
2252,9,9795.000,1058,9795.000
2253,10,10483.000,1078,10483.000
2254,3,3111.000,1105,3111.000
2255,5,6824.000,1425,6824.000
2256,4,4100.000,1052,4100.000
2257,4,4863.000,1394,4863.000
2258,8,9513.000,1272,9513.000
2259,7,8356.000,1024,8356.000
2260,6,6884.000,1236,6884.000
2261,6,7368.000,1337,7368.000
2262,8,8538.000,1044,8538.000
2263,9,11650.000,1317,11650.000
2264,13,16880.000,1410,16880.000
2265,6,7159.000,1337,7159.000
2266,5,5808.000,1205,5808.000
2267,6,6783.000,1122,6783.000
2268,17,20483.000,1146,20483.000
2269,8,9357.000,1225,9357.000
2270,10,11520.000,1125,11520.000
2271,6,7836.000,1489,7836.000
2272,8,9672.000,1489,9672.000
2273,7,8825.000,1219,8825.000
2274,6,6966.000,1264,6966.000
2275,6,7207.000,1186,7207.000
2276,10,13347.000,1388,13347.000
2277,7,8222.000,1270,8222.000
2278,8,8923.000,1153,8923.000
2279,18,20921.000,1240,20921.000
2280,6,7411.000,1229,7411.000
2281,11,14827.000,1375,14827.000
2282,4,5326.000,1394,5326.000
2283,7,8197.000,1337,8197.000
2284,22,28146.000,1289,28146.000
2285,10,12863.000,1290,12863.000
2286,10,11566.000,1133,11566.000
2287,9,9913.000,1087,9913.000
2288,7,7052.000,963,7052.000
2289,9,9525.000,1064,9525.000
2290,6,7676.000,1317,7676.000
2291,2,1997.000,1025,1997.000
2292,7,10060.000,1524,10060.000
2293,8,9561.000,1280,9561.000
2294,8,9500.000,1136,9500.000
2295,6,6674.000,1210,6674.000
2296,3,3391.000,1152,3391.000
2297,6,6558.000,1109,6558.000
2298,18,21940.000,1269,21940.000
2299,11,12828.000,957,12828.000
2300,6,6407.000,1120,6407.000
2301,8,9112.000,1158,9112.000
2302,7,7999.000,1155,7999.000
2303,8,9356.000,1365,9356.000
2304,8,9165.000,1201,9165.000
2305,12,12998.000,1058,12998.000
2306,9,11496.000,1394,11496.000
2307,7,9109.000,1433,9109.000
2308,5,5757.000,1062,5757.000
2309,6,8401.000,1506,8401.000
2310,7,8416.000,1115,8416.000
2311,7,9733.000,1450,9733.000
2312,10,10577.000,1062,10577.000
2313,3,3676.000,1275,3676.000
2314,6,6785.000,1134,6785.000
2315,6,7072.000,1424,7072.000
2316,10,11313.000,1232,11313.000
2317,2,1849.000,973,1849.000
2318,3,2797.000,948,2797.000
2319,9,11369.000,1365,11369.000
2320,7,8320.000,1125,8320.000
2321,7,8451.000,1424,8451.000
2322,9,12319.000,1436,12319.000
2323,6,6655.000,1222,6655.000
2324,15,19478.000,1513,19478.000
2325,8,10225.000,1458,10225.000
2326,8,9040.000,1365,9040.000
2327,6,6024.000,1032,6024.000
2328,4,4685.000,1254,4685.000
2329,9,11174.000,1224,11174.000
2330,9,10910.000,973,10910.000
2331,5,4519.000,847,4519.000
2332,10,11690.000,1260,11690.000
2333,7,8811.000,1260,8811.000
2334,5,4355.000,843,4355.000
2335,7,9011.000,1351,9011.000
2336,5,5101.000,989,5101.000
2337,7,9124.000,1337,9124.000
2338,10,12918.000,1447,12918.000
2339,4,5245.000,1420,5245.000
2340,6,7850.000,1560,7850.000
2341,8,9167.000,1053,9167.000
2342,4,4438.000,1150,4438.000
2343,12,14137.000,1201,14137.000
2344,6,5170.000,860,5170.000
2345,12,14243.000,1153,14243.000
2346,33,36696.000,1081,36696.000
2347,13,15617.000,1203,15617.000
2348,3,2537.000,828,2537.000
2349,10,11430.000,1233,11430.000
2350,7,9132.000,1405,9132.000
2351,10,12544.000,1197,12544.000
2352,10,13070.000,1560,13070.000
2353,8,9463.000,1261,9463.000
2354,9,9905.000,967,9905.000
2355,7,8930.000,1260,8930.000
2356,14,16779.000,1142,16779.000
2357,10,12029.000,1207,12029.000
2358,12,15126.000,1303,15126.000
2359,11,12949.000,1166,12949.000
2360,5,5622.000,1101,5622.000
2361,12,14973.000,1267,14973.000
2362,3,2977.000,851,2977.000
2363,6,7732.000,1489,7732.000
2364,3,3470.000,1073,3470.000
2365,5,4242.000,827,4242.000
2366,9,9798.000,1029,9798.000
2367,6,7925.000,1489,7925.000
2368,7,8397.000,1365,8397.000
2369,13,15720.000,1278,15720.000
2370,8,10000.000,1169,10000.000
2371,7,8547.000,1219,8547.000
2372,11,13010.000,1394,13010.000
2373,10,11867.000,1277,11867.000
2374,7,8632.000,1265,8632.000
2375,8,10291.000,1423,10291.000
2376,16,16101.000,994,16101.000
2377,6,7385.000,1184,7385.000
2378,9,10397.000,1265,10397.000
2379,7,8745.000,1365,8745.000
2380,6,5984.000,1017,5984.000
2381,12,13399.000,1032,13399.000
2382,8,7910.000,989,7910.000
2383,2,1644.000,824,1644.000
2384,11,13730.000,1150,13730.000
2385,2,1817.000,924,1817.000
2386,4,3853.000,950,3853.000
2387,7,7295.000,942,7295.000
2388,7,8641.000,1252,8641.000
2389,2,2104.000,1190,2104.000
2390,7,8392.000,1394,8392.000
2391,4,4554.000,1188,4554.000
2392,7,8261.000,1222,8261.000
2393,8,10761.000,1524,10761.000
2394,8,10173.000,1598,10173.000
2395,5,4946.000,950,4946.000
2396,8,8598.000,1097,8598.000
2397,5,5220.000,964,5220.000
2398,10,11733.000,1221,11733.000
2399,7,8009.000,1248,8009.000
2400,10,13423.000,1356,13423.000
2401,11,12680.000,1076,12680.000
2402,10,11139.000,1145,11139.000
2403,7,8739.000,1173,8739.000
2404,8,9413.000,1223,9413.000
2405,10,11905.000,1069,11905.000
2406,15,18975.000,1341,18975.000
2407,7,8200.000,1319,8200.000
2408,9,10582.000,1206,10582.000
2409,8,10344.000,1356,10344.000
2410,7,8481.000,1241,8481.000
2411,13,16009.000,1290,16009.000
2412,5,6271.000,1456,6271.000
2413,5,5903.000,1223,5903.000
2414,8,9870.000,1456,9870.000
2415,5,7065.000,1557,7065.000
2416,6,6482.000,1129,6482.000
2417,2,1953.000,1011,1953.000
2418,3,2959.000,862,2959.000
2419,12,14237.000,1376,14237.000
2420,3,3154.000,856,3154.000
2421,12,14965.000,1598,14965.000
2422,7,8170.000,1246,8170.000
2423,9,11605.000,1403,11605.000
2424,5,6929.000,1524,6929.000
2425,2,2158.000,1101,2158.000
2426,16,20337.000,1344,20337.000
2427,6,7344.000,1482,7344.000
2428,9,11035.000,1161,11035.000
2429,7,7915.000,1170,7915.000
2430,5,5291.000,984,5291.000
2431,5,5551.000,1103,5551.000
2432,7,7923.000,1197,7923.000
2433,5,4663.000,920,4663.000
2434,10,12414.000,1291,12414.000
2435,9,10084.000,973,10084.000
2436,9,10119.000,1069,10119.000
2437,6,7116.000,1394,7116.000
2438,9,10819.000,1155,10819.000
2439,11,13370.000,1372,13370.000
2440,6,7741.000,1456,7741.000
2441,6,5465.000,872,5465.000
2442,9,11299.000,1234,11299.000
2443,8,9830.000,1400,9830.000
2444,10,11885.000,1222,11885.000
2445,8,10004.000,1301,10004.000
2446,2,1709.000,869,1709.000
2447,7,6948.000,1003,6948.000
2448,7,8332.000,1075,8332.000
2449,2,1731.000,912,1731.000
2450,9,11252.000,1304,11252.000
2451,6,7225.000,1345,7225.000
2452,4,4650.000,1424,4650.000
2453,9,10025.000,1129,10025.000
2454,8,10182.000,1427,10182.000
2455,5,5284.000,845,5284.000
2456,11,14164.000,1380,14164.000
2457,10,11383.000,1090,11383.000
2458,7,7840.000,1080,7840.000
2459,7,8171.000,1262,8171.000
2460,2,1842.000,1019,1842.000
2461,10,11136.000,1045,11136.000
2462,5,4802.000,933,4802.000
2463,7,8881.000,1424,8881.000
2464,5,6319.000,1394,6319.000
2465,12,15886.000,1275,15886.000
2466,3,3113.000,1087,3113.000
2467,8,10890.000,1366,10890.000
2468,7,7363.000,1036,7363.000
2469,8,10001.000,1394,10001.000
2470,8,9830.000,1362,9830.000
2471,8,8053.000,998,8053.000
2472,4,3677.000,912,3677.000
2473,6,7827.000,1424,7827.000
2474,12,15665.000,1326,15665.000
2475,8,9393.000,1311,9393.000
2476,7,6459.000,859,6459.000
2477,11,12970.000,1203,12970.000
2478,4,3917.000,1022,3917.000
2479,8,10448.000,1405,10448.000
2480,6,7755.000,1512,7755.000
2481,10,12216.000,1456,12216.000
2482,6,7494.000,1207,7494.000
2483,3,3396.000,1184,3396.000
2484,13,15235.000,1128,15235.000
2485,6,6902.000,1154,6902.000
2486,6,7794.000,1424,7794.000
2487,6,7720.000,1394,7720.000
2488,6,7357.000,1394,7357.000
2489,4,5928.000,1489,5928.000
2490,9,10283.000,1084,10283.000
2491,8,9702.000,1394,9702.000
2492,12,13537.000,1122,13537.000
2493,8,9644.000,1133,9644.000
2494,9,10332.000,1131,10332.000
2495,7,9365.000,1373,9365.000
2496,10,11528.000,1153,11528.000
2497,7,8418.000,1142,8418.000
2498,8,10106.000,1308,10106.000
2499,8,10117.000,1262,10117.000
2500,6,7678.000,1305,7678.000
2501,3,2794.000,831,2794.000
2502,6,7169.000,1338,7169.000
2503,11,13217.000,1220,13217.000
2504,9,10747.000,1146,10747.000
2505,2,1926.000,997,1926.000
2506,4,3731.000,881,3731.000
2507,8,9085.000,1104,9085.000
2508,9,9959.000,887,9959.000
2509,6,7982.000,1489,7982.000
2510,4,4122.000,1011,4122.000
2511,8,9271.000,1137,9271.000
2512,9,10856.000,1140,10856.000
2513,5,6334.000,1270,6334.000
2514,7,8285.000,1209,8285.000
2515,7,7774.000,963,7774.000
2516,8,9541.000,1424,9541.000
2517,5,4785.000,913,4785.000
2518,7,8673.000,1456,8673.000
2519,3,2648.000,847,2648.000
2520,5,5694.000,1122,5694.000
2521,2,2194.000,1114,2194.000
2522,7,8121.000,1123,8121.000
2523,5,6975.000,1456,6975.000
2524,10,11310.000,1072,11310.000
2525,12,12788.000,1043,12788.000
2526,3,2600.000,880,2600.000
2527,7,6726.000,933,6726.000
2528,4,3465.000,858,3465.000
2529,7,7992.000,1112,7992.000
2530,8,10768.000,1456,10768.000
2531,10,11916.000,1269,11916.000
2532,10,12309.000,1257,12309.000
2533,8,8852.000,1079,8852.000
2534,5,7108.000,1560,7108.000
2535,6,6908.000,1342,6908.000
2536,5,5949.000,988,5949.000
2537,6,7775.000,1320,7775.000
2538,4,3706.000,974,3706.000
2539,21,25404.000,1171,25404.000
2540,5,6369.000,1253,6369.000
2541,7,8606.000,1157,8606.000
2542,12,15698.000,1424,15698.000
2543,8,9072.000,1076,9072.000
2544,6,7925.000,1489,7925.000
2545,7,7810.000,1094,7810.000
2546,4,3948.000,989,3948.000
2547,3,2784.000,902,2784.000
2548,5,6400.000,1420,6400.000
2549,2,1890.000,967,1890.000
2550,6,7056.000,1179,7056.000
2551,8,8264.000,1033,8264.000
2552,5,5343.000,1051,5343.000
2553,7,8731.000,1433,8731.000
2554,7,7895.000,997,7895.000
2555,6,6355.000,1110,6355.000
2556,8,9595.000,1348,9595.000
2557,8,9691.000,1367,9691.000
2558,6,6871.000,1121,6871.000
2559,10,10597.000,963,10597.000
2560,6,7217.000,1284,7217.000
2561,4,6035.000,1598,6035.000
2562,9,10412.000,993,10412.000
2563,7,8656.000,1420,8656.000
2564,12,12569.000,1036,12569.000
2565,8,10428.000,1456,10428.000
2566,6,7672.000,1270,7672.000
2567,5,5145.000,1077,5145.000
2568,6,7360.000,1289,7360.000
2569,6,7798.000,1424,7798.000
2570,8,9268.000,1261,9268.000
2571,9,10649.000,1164,10649.000
2572,9,10151.000,1026,10151.000
2573,2,1835.000,991,1835.000
2574,7,8717.000,1276,8717.000
2575,10,12912.000,1424,12912.000
2576,2,1654.000,837,1654.000
2577,12,14829.000,1314,14829.000
2578,7,8053.000,1098,8053.000
2579,4,4965.000,1211,4965.000
2580,5,6406.000,1416,6406.000
2581,4,4226.000,1048,4226.000
2582,7,8812.000,1227,8812.000
2583,9,10586.000,1150,10586.000
